<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ЛУКОЙЛ;D;21/12/11;000000;1634.9;2328046
ЛУКОЙЛ;D;22/12/11;000000;1635;1093129
ЛУКОЙЛ;D;23/12/11;000000;1641.1;1413022
ЛУКОЙЛ;D;26/12/11;000000;1650;393220
ЛУКОЙЛ;D;27/12/11;000000;1655.1;742120
ЛУКОЙЛ;D;28/12/11;000000;1673.1;1568482
ЛУКОЙЛ;D;29/12/11;000000;1685.1;1123579
ЛУКОЙЛ;D;30/12/11;000000;1701;978361
ЛУКОЙЛ;D;03/01/12;000000;1731;1135316
ЛУКОЙЛ;D;04/01/12;000000;1722.1;659158
ЛУКОЙЛ;D;05/01/12;000000;1723.2;744663
ЛУКОЙЛ;D;06/01/12;000000;1738.4;812635
ЛУКОЙЛ;D;09/01/12;000000;1754.3;646243
ЛУКОЙЛ;D;10/01/12;000000;1783.7;1803519
ЛУКОЙЛ;D;11/01/12;000000;1782;1339737
ЛУКОЙЛ;D;12/01/12;000000;1761.1;1252628
ЛУКОЙЛ;D;13/01/12;000000;1751.2;1705811
ЛУКОЙЛ;D;16/01/12;000000;1768.2;1074501
ЛУКОЙЛ;D;17/01/12;000000;1795;1726526
ЛУКОЙЛ;D;18/01/12;000000;1808;1521323
ЛУКОЙЛ;D;19/01/12;000000;1820;1475998
ЛУКОЙЛ;D;20/01/12;000000;1806;1252378
ЛУКОЙЛ;D;23/01/12;000000;1815.4;1366614
ЛУКОЙЛ;D;24/01/12;000000;1783;1883062
ЛУКОЙЛ;D;25/01/12;000000;1780;1732540
ЛУКОЙЛ;D;26/01/12;000000;1768;1966472
ЛУКОЙЛ;D;27/01/12;000000;1765;1237658
ЛУКОЙЛ;D;30/01/12;000000;1769.1;1338371
ЛУКОЙЛ;D;31/01/12;000000;1766.3;2200180
ЛУКОЙЛ;D;01/02/12;000000;1784;1764986
ЛУКОЙЛ;D;02/02/12;000000;1797.5;1804361
ЛУКОЙЛ;D;03/02/12;000000;1814.9;1267522
ЛУКОЙЛ;D;06/02/12;000000;1812;1151104
ЛУКОЙЛ;D;07/02/12;000000;1793.5;1060193
ЛУКОЙЛ;D;08/02/12;000000;1817.1;2234653
ЛУКОЙЛ;D;09/02/12;000000;1806;2090874
ЛУКОЙЛ;D;10/02/12;000000;1810.6;1689500
ЛУКОЙЛ;D;13/02/12;000000;1842.7;1504176
ЛУКОЙЛ;D;14/02/12;000000;1865;1481776
ЛУКОЙЛ;D;15/02/12;000000;1880;1672746
ЛУКОЙЛ;D;16/02/12;000000;1879.9;1718252
ЛУКОЙЛ;D;17/02/12;000000;1875.1;1552273
ЛУКОЙЛ;D;20/02/12;000000;1879;981401
ЛУКОЙЛ;D;21/02/12;000000;1838;1760446
ЛУКОЙЛ;D;22/02/12;000000;1777.2;3480838
ЛУКОЙЛ;D;24/02/12;000000;1872.1;3753326
ЛУКОЙЛ;D;27/02/12;000000;1865.9;2015913
ЛУКОЙЛ;D;28/02/12;000000;1831;2075166
ЛУКОЙЛ;D;29/02/12;000000;1875.1;1898863
ЛУКОЙЛ;D;01/03/12;000000;1870.5;3024559
ЛУКОЙЛ;D;02/03/12;000000;1892;2070179
ЛУКОЙЛ;D;05/03/12;000000;1909;2035775
ЛУКОЙЛ;D;06/03/12;000000;1843.9;2302277
ЛУКОЙЛ;D;07/03/12;000000;1850;1809983
ЛУКОЙЛ;D;11/03/12;000000;1883.1;809937
ЛУКОЙЛ;D;12/03/12;000000;1895.9;2282379
ЛУКОЙЛ;D;13/03/12;000000;1915.4;1768433
ЛУКОЙЛ;D;14/03/12;000000;1921.8;2074121
ЛУКОЙЛ;D;15/03/12;000000;1924.9;3825552
ЛУКОЙЛ;D;16/03/12;000000;1898.2;1765975
ЛУКОЙЛ;D;19/03/12;000000;1862.1;1913417
ЛУКОЙЛ;D;20/03/12;000000;1848.9;1882527
ЛУКОЙЛ;D;21/03/12;000000;1842.2;2012226
ЛУКОЙЛ;D;22/03/12;000000;1820.1;2261119
ЛУКОЙЛ;D;23/03/12;000000;1834.7;1491955
ЛУКОЙЛ;D;26/03/12;000000;1850;1720502
ЛУКОЙЛ;D;27/03/12;000000;1846.5;1534020
ЛУКОЙЛ;D;28/03/12;000000;1803;2270838
ЛУКОЙЛ;D;29/03/12;000000;1778.6;2122170
ЛУКОЙЛ;D;30/03/12;000000;1781.4;2286118
ЛУКОЙЛ;D;02/04/12;000000;1775;1794475
ЛУКОЙЛ;D;03/04/12;000000;1820.4;2021344
ЛУКОЙЛ;D;04/04/12;000000;1783.2;2420646
ЛУКОЙЛ;D;05/04/12;000000;1801.4;1863098
ЛУКОЙЛ;D;06/04/12;000000;1771;1324513
ЛУКОЙЛ;D;09/04/12;000000;1790;1671967
ЛУКОЙЛ;D;10/04/12;000000;1785;2082095
ЛУКОЙЛ;D;11/04/12;000000;1814.1;2779157
ЛУКОЙЛ;D;12/04/12;000000;1812;2303411
ЛУКОЙЛ;D;13/04/12;000000;1811;2182309
ЛУКОЙЛ;D;16/04/12;000000;1785.1;2411229
ЛУКОЙЛ;D;17/04/12;000000;1777.7;1969402
ЛУКОЙЛ;D;18/04/12;000000;1775.8;1413262
ЛУКОЙЛ;D;19/04/12;000000;1799;2580257
ЛУКОЙЛ;D;20/04/12;000000;1812.7;2345426
ЛУКОЙЛ;D;23/04/12;000000;1775;2343900
ЛУКОЙЛ;D;24/04/12;000000;1768.5;1428628
ЛУКОЙЛ;D;25/04/12;000000;1766;1246162
ЛУКОЙЛ;D;26/04/12;000000;1756;1337338
ЛУКОЙЛ;D;27/04/12;000000;1791.7;1577009
ЛУКОЙЛ;D;28/04/12;000000;1794.3;189580
ЛУКОЙЛ;D;02/05/12;000000;1771.8;1449028
ЛУКОЙЛ;D;03/05/12;000000;1775.4;913107
ЛУКОЙЛ;D;04/05/12;000000;1720;2219132
ЛУКОЙЛ;D;05/05/12;000000;1712.2;320477
ЛУКОЙЛ;D;07/05/12;000000;1716.4;794055
ЛУКОЙЛ;D;08/05/12;000000;1705;948835
ЛУКОЙЛ;D;10/05/12;000000;1745;2517698
ЛУКОЙЛ;D;11/05/12;000000;1735;1840136
ЛУКОЙЛ;D;12/05/12;000000;1687;787212
ЛУКОЙЛ;D;14/05/12;000000;1643;1684973
ЛУКОЙЛ;D;15/05/12;000000;1688.9;2308507
ЛУКОЙЛ;D;16/05/12;000000;1657;1643098
ЛУКОЙЛ;D;17/05/12;000000;1590.8;2497769
ЛУКОЙЛ;D;18/05/12;000000;1593.7;2343199
ЛУКОЙЛ;D;21/05/12;000000;1640;1640387
ЛУКОЙЛ;D;22/05/12;000000;1629;1743123
ЛУКОЙЛ;D;23/05/12;000000;1601;2015454
ЛУКОЙЛ;D;24/05/12;000000;1645.8;1811104
ЛУКОЙЛ;D;25/05/12;000000;1639.4;1417665
ЛУКОЙЛ;D;28/05/12;000000;1667;1230341
ЛУКОЙЛ;D;29/05/12;000000;1724.9;2288652
ЛУКОЙЛ;D;30/05/12;000000;1702.6;1852678
ЛУКОЙЛ;D;31/05/12;000000;1720;1844487
ЛУКОЙЛ;D;01/06/12;000000;1741.9;2841527
ЛУКОЙЛ;D;04/06/12;000000;1733;2058855
ЛУКОЙЛ;D;05/06/12;000000;1714.8;1928874
ЛУКОЙЛ;D;06/06/12;000000;1730.5;2517298
ЛУКОЙЛ;D;07/06/12;000000;1709;3404348
ЛУКОЙЛ;D;08/06/12;000000;1711.7;2684836
ЛУКОЙЛ;D;09/06/12;000000;1710.2;571424
ЛУКОЙЛ;D;13/06/12;000000;1708.3;1742570
ЛУКОЙЛ;D;14/06/12;000000;1714;982561
ЛУКОЙЛ;D;15/06/12;000000;1737;3421445
ЛУКОЙЛ;D;18/06/12;000000;1749.1;2584891
ЛУКОЙЛ;D;19/06/12;000000;1746.3;2068513
ЛУКОЙЛ;D;20/06/12;000000;1746.2;1149204
ЛУКОЙЛ;D;21/06/12;000000;1737;1352207
ЛУКОЙЛ;D;22/06/12;000000;1715;1564398
ЛУКОЙЛ;D;25/06/12;000000;1706.8;1055589
ЛУКОЙЛ;D;26/06/12;000000;1733.9;1062624
ЛУКОЙЛ;D;27/06/12;000000;1773.1;1662905
ЛУКОЙЛ;D;28/06/12;000000;1767.7;1581261
ЛУКОЙЛ;D;29/06/12;000000;1801.7;2439315
ЛУКОЙЛ;D;02/07/12;000000;1805;1360043
ЛУКОЙЛ;D;03/07/12;000000;1831.7;2262747
ЛУКОЙЛ;D;04/07/12;000000;1840;848263
ЛУКОЙЛ;D;05/07/12;000000;1838.5;1610017
ЛУКОЙЛ;D;06/07/12;000000;1825.4;1287993
ЛУКОЙЛ;D;09/07/12;000000;1829.8;1218880
ЛУКОЙЛ;D;10/07/12;000000;1823.8;1233815
ЛУКОЙЛ;D;11/07/12;000000;1803.1;1442536
ЛУКОЙЛ;D;12/07/12;000000;1803;1142481
ЛУКОЙЛ;D;13/07/12;000000;1818;1381423
ЛУКОЙЛ;D;16/07/12;000000;1841;930672
ЛУКОЙЛ;D;17/07/12;000000;1855.4;1420389
ЛУКОЙЛ;D;18/07/12;000000;1835;973643
ЛУКОЙЛ;D;19/07/12;000000;1820;1675062
ЛУКОЙЛ;D;20/07/12;000000;1804.9;1027491
ЛУКОЙЛ;D;23/07/12;000000;1801.6;2024431
ЛУКОЙЛ;D;24/07/12;000000;1781;1352781
ЛУКОЙЛ;D;25/07/12;000000;1774.8;1318801
ЛУКОЙЛ;D;26/07/12;000000;1789.9;1708289
ЛУКОЙЛ;D;27/07/12;000000;1816.6;1125686
ЛУКОЙЛ;D;30/07/12;000000;1834.8;1302216
ЛУКОЙЛ;D;31/07/12;000000;1828;1248240
ЛУКОЙЛ;D;01/08/12;000000;1836.8;877678
ЛУКОЙЛ;D;02/08/12;000000;1820;1716091
ЛУКОЙЛ;D;03/08/12;000000;1831.5;1357047
ЛУКОЙЛ;D;06/08/12;000000;1847;1769129
ЛУКОЙЛ;D;07/08/12;000000;1873.4;1266807
ЛУКОЙЛ;D;08/08/12;000000;1875;849587
ЛУКОЙЛ;D;09/08/12;000000;1877;1072654
ЛУКОЙЛ;D;10/08/12;000000;1859.3;1098717
ЛУКОЙЛ;D;13/08/12;000000;1882;1155774
ЛУКОЙЛ;D;14/08/12;000000;1889;836115
ЛУКОЙЛ;D;15/08/12;000000;1866;1545556
ЛУКОЙЛ;D;16/08/12;000000;1866.2;920249
ЛУКОЙЛ;D;17/08/12;000000;1871.9;906009
ЛУКОЙЛ;D;20/08/12;000000;1856.1;1006129
ЛУКОЙЛ;D;21/08/12;000000;1875;1360879
ЛУКОЙЛ;D;22/08/12;000000;1871.2;964311
ЛУКОЙЛ;D;23/08/12;000000;1883.6;1507064
ЛУКОЙЛ;D;24/08/12;000000;1885;1078835
ЛУКОЙЛ;D;27/08/12;000000;1883;708521
ЛУКОЙЛ;D;28/08/12;000000;1881;1395706
ЛУКОЙЛ;D;29/08/12;000000;1872;1205423
ЛУКОЙЛ;D;30/08/12;000000;1872.8;1291994
ЛУКОЙЛ;D;31/08/12;000000;1837.4;2094619
ЛУКОЙЛ;D;03/09/12;000000;1858.6;969506
ЛУКОЙЛ;D;04/09/12;000000;1873.9;963588
ЛУКОЙЛ;D;05/09/12;000000;1861.6;931254
ЛУКОЙЛ;D;06/09/12;000000;1891.1;1362344
ЛУКОЙЛ;D;07/09/12;000000;1926;1859131
ЛУКОЙЛ;D;10/09/12;000000;1929.1;1300838
ЛУКОЙЛ;D;11/09/12;000000;1929;843290
ЛУКОЙЛ;D;12/09/12;000000;1945;1120512
ЛУКОЙЛ;D;13/09/12;000000;1938;832918
ЛУКОЙЛ;D;14/09/12;000000;2011.2;2815587
ЛУКОЙЛ;D;17/09/12;000000;2033.6;2507711
ЛУКОЙЛ;D;18/09/12;000000;1990;1651881
ЛУКОЙЛ;D;19/09/12;000000;1962.5;1658110
ЛУКОЙЛ;D;20/09/12;000000;1961.8;1352824
ЛУКОЙЛ;D;21/09/12;000000;1943.5;1151444
ЛУКОЙЛ;D;24/09/12;000000;1943.5;886045
ЛУКОЙЛ;D;25/09/12;000000;1940.2;791074
ЛУКОЙЛ;D;26/09/12;000000;1914.5;1544196
ЛУКОЙЛ;D;27/09/12;000000;1912.7;1023003
ЛУКОЙЛ;D;28/09/12;000000;1922.3;1117970
ЛУКОЙЛ;D;01/10/12;000000;1953.6;1117925
ЛУКОЙЛ;D;02/10/12;000000;1961.5;881641
ЛУКОЙЛ;D;03/10/12;000000;1955;798261
ЛУКОЙЛ;D;04/10/12;000000;1916.8;1212777
ЛУКОЙЛ;D;05/10/12;000000;1935.2;1205842
ЛУКОЙЛ;D;08/10/12;000000;1933.6;720788
ЛУКОЙЛ;D;09/10/12;000000;1947.7;1129053
ЛУКОЙЛ;D;10/10/12;000000;1937;910050
ЛУКОЙЛ;D;11/10/12;000000;1941.2;780975
ЛУКОЙЛ;D;12/10/12;000000;1923;1137750
ЛУКОЙЛ;D;15/10/12;000000;1926.1;707528
ЛУКОЙЛ;D;16/10/12;000000;1953;1208515
ЛУКОЙЛ;D;17/10/12;000000;1980.6;1600371
ЛУКОЙЛ;D;18/10/12;000000;1988;1673250
ЛУКОЙЛ;D;19/10/12;000000;1970.2;891389
ЛУКОЙЛ;D;22/10/12;000000;1985.9;955442
ЛУКОЙЛ;D;23/10/12;000000;1940.7;1707330
ЛУКОЙЛ;D;24/10/12;000000;1919.6;1974477
ЛУКОЙЛ;D;25/10/12;000000;1921.8;833294
ЛУКОЙЛ;D;26/10/12;000000;1880.3;1631078
ЛУКОЙЛ;D;29/10/12;000000;1902.9;650102
ЛУКОЙЛ;D;30/10/12;000000;1899;727553
ЛУКОЙЛ;D;31/10/12;000000;1904;827818
ЛУКОЙЛ;D;01/11/12;000000;1922;1161622
ЛУКОЙЛ;D;02/11/12;000000;1944;1145127
ЛУКОЙЛ;D;06/11/12;000000;1954;1119906
ЛУКОЙЛ;D;07/11/12;000000;1923;1244656
ЛУКОЙЛ;D;08/11/12;000000;1936.4;1535213
ЛУКОЙЛ;D;09/11/12;000000;1918.7;949790
ЛУКОЙЛ;D;12/11/12;000000;1919;754393
ЛУКОЙЛ;D;13/11/12;000000;1856.8;1730106
ЛУКОЙЛ;D;14/11/12;000000;1863;1233440
ЛУКОЙЛ;D;15/11/12;000000;1895.2;916513
ЛУКОЙЛ;D;16/11/12;000000;1885.5;1098718
ЛУКОЙЛ;D;19/11/12;000000;1901.3;544431
ЛУКОЙЛ;D;20/11/12;000000;1910;1158689
ЛУКОЙЛ;D;21/11/12;000000;1915.4;970570
ЛУКОЙЛ;D;22/11/12;000000;1913.3;655293
ЛУКОЙЛ;D;23/11/12;000000;1923.7;714692
ЛУКОЙЛ;D;26/11/12;000000;1923.2;829381
ЛУКОЙЛ;D;27/11/12;000000;1912.5;1257178
ЛУКОЙЛ;D;28/11/12;000000;1890;929954
ЛУКОЙЛ;D;29/11/12;000000;1897.1;779038
ЛУКОЙЛ;D;30/11/12;000000;1939.4;1369299
ЛУКОЙЛ;D;03/12/12;000000;1955.7;862707
ЛУКОЙЛ;D;04/12/12;000000;1938;861047
ЛУКОЙЛ;D;05/12/12;000000;1973.1;969885
ЛУКОЙЛ;D;06/12/12;000000;1979.9;1133092
ЛУКОЙЛ;D;07/12/12;000000;1993.7;826165
ЛУКОЙЛ;D;10/12/12;000000;1982.7;950208
ЛУКОЙЛ;D;11/12/12;000000;1998.9;959103
ЛУКОЙЛ;D;12/12/12;000000;2014.4;1304308
ЛУКОЙЛ;D;13/12/12;000000;1995;2180327
ЛУКОЙЛ;D;14/12/12;000000;2003.6;831509
ЛУКОЙЛ;D;17/12/12;000000;2013.2;1249900
ЛУКОЙЛ;D;18/12/12;000000;2007.6;1179836
ЛУКОЙЛ;D;19/12/12;000000;2007.4;1304651
ЛУКОЙЛ;D;20/12/12;000000;2039.9;954433
ЛУКОЙЛ;D;21/12/12;000000;2025;965176
ЛУКОЙЛ;D;24/12/12;000000;2007;564526
ЛУКОЙЛ;D;25/12/12;000000;2017;496327
ЛУКОЙЛ;D;26/12/12;000000;2015.6;1945486
ЛУКОЙЛ;D;27/12/12;000000;2011;567838
ЛУКОЙЛ;D;28/12/12;000000;2000.2;922894
ЛУКОЙЛ;D;08/01/13;000000;2024.6;956126
ЛУКОЙЛ;D;09/01/13;000000;2026.7;1022746
ЛУКОЙЛ;D;10/01/13;000000;2008.5;635805
ЛУКОЙЛ;D;11/01/13;000000;2006.1;836562
ЛУКОЙЛ;D;14/01/13;000000;2020;1165419
ЛУКОЙЛ;D;15/01/13;000000;2006;559970
ЛУКОЙЛ;D;16/01/13;000000;2007.6;708557
ЛУКОЙЛ;D;17/01/13;000000;2012.7;942602
ЛУКОЙЛ;D;18/01/13;000000;2017;655187
ЛУКОЙЛ;D;21/01/13;000000;2003;413956
ЛУКОЙЛ;D;22/01/13;000000;1983.1;872314
ЛУКОЙЛ;D;23/01/13;000000;1986;677100
ЛУКОЙЛ;D;24/01/13;000000;1999.3;1131501
ЛУКОЙЛ;D;25/01/13;000000;2018.8;773366
ЛУКОЙЛ;D;28/01/13;000000;2020;842165
ЛУКОЙЛ;D;29/01/13;000000;1995.5;879559
ЛУКОЙЛ;D;30/01/13;000000;1998.2;640633
ЛУКОЙЛ;D;31/01/13;000000;2020.1;1005936
ЛУКОЙЛ;D;01/02/13;000000;2014.5;829526
ЛУКОЙЛ;D;04/02/13;000000;2007.2;646988
ЛУКОЙЛ;D;05/02/13;000000;2016.1;454113
ЛУКОЙЛ;D;06/02/13;000000;2004.7;821383
ЛУКОЙЛ;D;07/02/13;000000;2000.4;671802
ЛУКОЙЛ;D;08/02/13;000000;1991.2;885586
ЛУКОЙЛ;D;11/02/13;000000;1994.3;511610
ЛУКОЙЛ;D;12/02/13;000000;1990.1;375143
ЛУКОЙЛ;D;13/02/13;000000;2010.2;1469245
ЛУКОЙЛ;D;14/02/13;000000;2005;1081691
ЛУКОЙЛ;D;15/02/13;000000;1999.6;722136
ЛУКОЙЛ;D;18/02/13;000000;1990.8;584811
ЛУКОЙЛ;D;19/02/13;000000;1984;480917
ЛУКОЙЛ;D;20/02/13;000000;1980;757923
ЛУКОЙЛ;D;21/02/13;000000;1974.2;1072666
ЛУКОЙЛ;D;22/02/13;000000;1980;444244
ЛУКОЙЛ;D;25/02/13;000000;1988.1;439459
ЛУКОЙЛ;D;26/02/13;000000;1970;588770
ЛУКОЙЛ;D;27/02/13;000000;1980;369472
ЛУКОЙЛ;D;28/02/13;000000;1963;1177905
ЛУКОЙЛ;D;01/03/13;000000;1958.6;1133884
ЛУКОЙЛ;D;04/03/13;000000;1965.5;658973
ЛУКОЙЛ;D;05/03/13;000000;1974.5;780004
ЛУКОЙЛ;D;06/03/13;000000;1992;809589
ЛУКОЙЛ;D;07/03/13;000000;2010;1230456
ЛУКОЙЛ;D;11/03/13;000000;2015.7;1820244
ЛУКОЙЛ;D;12/03/13;000000;2014.9;778878
ЛУКОЙЛ;D;13/03/13;000000;2003;1125953
ЛУКОЙЛ;D;14/03/13;000000;1996.1;906333
ЛУКОЙЛ;D;15/03/13;000000;1994;1263652
ЛУКОЙЛ;D;18/03/13;000000;1962.5;1641014
ЛУКОЙЛ;D;19/03/13;000000;1939.2;1135523
ЛУКОЙЛ;D;20/03/13;000000;1948.6;989835
