<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
Сбербанк;D;04/02/14;000000;94.07;93931280
Сбербанк;D;05/02/14;000000;95.45;90666210
Сбербанк;D;06/02/14;000000;96.62;76095210
Сбербанк;D;07/02/14;000000;96.53;77654990
Сбербанк;D;10/02/14;000000;95.47;67771880
Сбербанк;D;11/02/14;000000;96.12;55103910
Сбербанк;D;12/02/14;000000;96.84;70670070
Сбербанк;D;13/02/14;000000;95.5;62181740
Сбербанк;D;14/02/14;000000;96.65;63884790
Сбербанк;D;17/02/14;000000;97.49;54738670
Сбербанк;D;18/02/14;000000;96.62;56765130
Сбербанк;D;19/02/14;000000;94.9;79367620
Сбербанк;D;20/02/14;000000;94.63;72263740
Сбербанк;D;21/02/14;000000;95;52205040
Сбербанк;D;24/02/14;000000;94.69;48226210
Сбербанк;D;25/02/14;000000;94.17;74634340
Сбербанк;D;26/02/14;000000;92.29;90720380
Сбербанк;D;27/02/14;000000;90.12;129290620
Сбербанк;D;28/02/14;000000;91.16;112780920
Сбербанк;D;03/03/14;000000;77.57;427913510
Сбербанк;D;04/03/14;000000;81.55;371921710
Сбербанк;D;05/03/14;000000;81.46;175284130
Сбербанк;D;06/03/14;000000;80.24;281937510
Сбербанк;D;07/03/14;000000;79.99;190384620
Сбербанк;D;11/03/14;000000;76.57;150142970
Сбербанк;D;12/03/14;000000;72.46;227452390
Сбербанк;D;13/03/14;000000;69.84;256776110
Сбербанк;D;14/03/14;000000;71.75;346714120
Сбербанк;D;17/03/14;000000;76.97;344321660
Сбербанк;D;18/03/14;000000;81.43;301075150
Сбербанк;D;19/03/14;000000;80.83;257701520
Сбербанк;D;20/03/14;000000;79.5;190046940
Сбербанк;D;21/03/14;000000;78.47;207828970
Сбербанк;D;24/03/14;000000;78.29;167819190
Сбербанк;D;25/03/14;000000;81.85;255665910
Сбербанк;D;26/03/14;000000;82.56;229652070
Сбербанк;D;27/03/14;000000;79.88;185280640
Сбербанк;D;28/03/14;000000;81.47;152251850
Сбербанк;D;31/03/14;000000;83.8;178420740
Сбербанк;D;01/04/14;000000;83.88;154874300
Сбербанк;D;02/04/14;000000;82.67;143111440
Сбербанк;D;03/04/14;000000;81.51;127794990
Сбербанк;D;04/04/14;000000;82.98;147144280
Сбербанк;D;07/04/14;000000;79.95;236725410
Сбербанк;D;08/04/14;000000;79.41;163499350
Сбербанк;D;09/04/14;000000;78.85;161363630
Сбербанк;D;10/04/14;000000;79.9;178317550
Сбербанк;D;11/04/14;000000;79.75;154422060
Сбербанк;D;14/04/14;000000;78.35;190735310
Сбербанк;D;15/04/14;000000;75.2;190723350
Сбербанк;D;16/04/14;000000;76.13;271726740
Сбербанк;D;17/04/14;000000;76.89;201674510
Сбербанк;D;18/04/14;000000;78.82;114463050
Сбербанк;D;21/04/14;000000;77.62;83590290
Сбербанк;D;22/04/14;000000;76.3;135293150
Сбербанк;D;23/04/14;000000;75.56;133283600
Сбербанк;D;24/04/14;000000;73.21;251265730
Сбербанк;D;25/04/14;000000;69.91;297122510
Сбербанк;D;28/04/14;000000;73.39;382641850
Сбербанк;D;29/04/14;000000;72.8;184166290
Сбербанк;D;30/04/14;000000;72.5;109106810
Сбербанк;D;02/05/14;000000;72.22;64294280
Сбербанк;D;05/05/14;000000;71.99;67164800
Сбербанк;D;06/05/14;000000;74.1;129555640
Сбербанк;D;07/05/14;000000;78.5;271218480
Сбербанк;D;08/05/14;000000;78.8;248696590
Сбербанк;D;12/05/14;000000;79.08;164644990
Сбербанк;D;13/05/14;000000;80.15;186766010
Сбербанк;D;14/05/14;000000;81.38;136298440
Сбербанк;D;15/05/14;000000;80.04;171237780
Сбербанк;D;16/05/14;000000;79.2;148101150
Сбербанк;D;19/05/14;000000;81.62;141103030
Сбербанк;D;20/05/14;000000;82.31;155680150
Сбербанк;D;21/05/14;000000;83.59;191332530
Сбербанк;D;22/05/14;000000;83.26;132031140
Сбербанк;D;23/05/14;000000;85.83;170529760
Сбербанк;D;26/05/14;000000;86.87;113548190
Сбербанк;D;27/05/14;000000;84.33;149979600
Сбербанк;D;28/05/14;000000;84.95;117406900
Сбербанк;D;29/05/14;000000;85.65;133574640
Сбербанк;D;30/05/14;000000;84.5;108275150
Сбербанк;D;02/06/14;000000;85.91;135553000
Сбербанк;D;03/06/14;000000;86.84;119911060
Сбербанк;D;04/06/14;000000;87.81;118827760
Сбербанк;D;05/06/14;000000;87.43;136671320
Сбербанк;D;06/06/14;000000;89;127899230
Сбербанк;D;09/06/14;000000;88.89;84842190
Сбербанк;D;10/06/14;000000;88.99;85853250
Сбербанк;D;11/06/14;000000;89;67980020
Сбербанк;D;16/06/14;000000;84.85;130296750
Сбербанк;D;17/06/14;000000;83.8;86913970
Сбербанк;D;18/06/14;000000;83.77;115310330
Сбербанк;D;19/06/14;000000;84.8;112078350
Сбербанк;D;20/06/14;000000;84.16;83715090
Сбербанк;D;23/06/14;000000;83.68;99040960
Сбербанк;D;24/06/14;000000;86.5;150531880
Сбербанк;D;25/06/14;000000;84.4;114961050
Сбербанк;D;26/06/14;000000;84.1;99471360
Сбербанк;D;27/06/14;000000;84.33;57140600
Сбербанк;D;30/06/14;000000;84.5;81496490
Сбербанк;D;01/07/14;000000;84.07;80028320
Сбербанк;D;02/07/14;000000;85.79;94197580
Сбербанк;D;03/07/14;000000;85.34;76353880
Сбербанк;D;04/07/14;000000;84;69404770
Сбербанк;D;07/07/14;000000;85.49;71042760
Сбербанк;D;08/07/14;000000;85.11;99525260
Сбербанк;D;09/07/14;000000;85.2;80831840
Сбербанк;D;10/07/14;000000;84.47;114382280
Сбербанк;D;11/07/14;000000;84.55;78260360
Сбербанк;D;14/07/14;000000;83.55;69434020
Сбербанк;D;15/07/14;000000;83.09;79123700
Сбербанк;D;16/07/14;000000;83.78;86004300
Сбербанк;D;17/07/14;000000;81.5;147892860
Сбербанк;D;18/07/14;000000;80.27;147407130
Сбербанк;D;21/07/14;000000;76.56;182779550
Сбербанк;D;22/07/14;000000;78.3;154403850
Сбербанк;D;23/07/14;000000;77.45;93643340
Сбербанк;D;24/07/14;000000;76.87;101869250
Сбербанк;D;25/07/14;000000;75.16;109515350
Сбербанк;D;28/07/14;000000;72.82;116467930
Сбербанк;D;29/07/14;000000;73.2;193639220
Сбербанк;D;30/07/14;000000;73.68;194588780
Сбербанк;D;31/07/14;000000;73.6;110573680
Сбербанк;D;01/08/14;000000;72.37;183538940
Сбербанк;D;04/08/14;000000;72.75;102965070
Сбербанк;D;05/08/14;000000;71.6;103702890
Сбербанк;D;06/08/14;000000;69;252771000
Сбербанк;D;07/08/14;000000;68.5;257510130
Сбербанк;D;08/08/14;000000;70.7;162405320
Сбербанк;D;11/08/14;000000;74.21;168710010
Сбербанк;D;12/08/14;000000;73.35;168530250
Сбербанк;D;13/08/14;000000;74.84;137022330
Сбербанк;D;14/08/14;000000;74.99;146635000
Сбербанк;D;15/08/14;000000;75.05;127078390
Сбербанк;D;18/08/14;000000;75.15;87278050
Сбербанк;D;19/08/14;000000;76;97471200
Сбербанк;D;20/08/14;000000;76.9;120071260
Сбербанк;D;21/08/14;000000;78.4;115995050
Сбербанк;D;22/08/14;000000;78.39;140619770
Сбербанк;D;25/08/14;000000;78.56;118676060
Сбербанк;D;26/08/14;000000;77.44;79132960
Сбербанк;D;27/08/14;000000;77.93;81493260
Сбербанк;D;28/08/14;000000;74.59;231820440
Сбербанк;D;29/08/14;000000;73.21;193460210
Сбербанк;D;01/09/14;000000;73.68;164429290
Сбербанк;D;02/09/14;000000;73.76;104627840
Сбербанк;D;03/09/14;000000;78.5;277102210
Сбербанк;D;04/09/14;000000;79.39;158504110
Сбербанк;D;05/09/14;000000;80.25;159432130
Сбербанк;D;08/09/14;000000;78.69;108470700
Сбербанк;D;09/09/14;000000;79.41;105818380
Сбербанк;D;10/09/14;000000;78.67;86323660
Сбербанк;D;11/09/14;000000;76.3;153119340
Сбербанк;D;12/09/14;000000;76.65;145526680
Сбербанк;D;15/09/14;000000;75.63;127147020
Сбербанк;D;16/09/14;000000;77.6;141626080
Сбербанк;D;17/09/14;000000;78.66;150425900
Сбербанк;D;18/09/14;000000;77.98;102250150
Сбербанк;D;19/09/14;000000;77.4;122982290
Сбербанк;D;22/09/14;000000;76;84589910
Сбербанк;D;23/09/14;000000;77.68;97635080
Сбербанк;D;24/09/14;000000;79.05;123499180
Сбербанк;D;25/09/14;000000;78.01;121092190
Сбербанк;D;26/09/14;000000;77.6;111612420
Сбербанк;D;29/09/14;000000;76.7;100645000
Сбербанк;D;30/09/14;000000;75.52;144552360
Сбербанк;D;01/10/14;000000;74.26;130262550
Сбербанк;D;02/10/14;000000;73.15;145206610
Сбербанк;D;03/10/14;000000;73.77;111663690
Сбербанк;D;06/10/14;000000;76.33;125594530
Сбербанк;D;07/10/14;000000;75.32;97153580
Сбербанк;D;08/10/14;000000;73.8;132003430
Сбербанк;D;09/10/14;000000;73.65;144528280
Сбербанк;D;10/10/14;000000;73.5;141617220
Сбербанк;D;13/10/14;000000;74.26;116922770
Сбербанк;D;14/10/14;000000;74.55;95473820
Сбербанк;D;15/10/14;000000;73.08;120577500
Сбербанк;D;16/10/14;000000;71.12;195738120
Сбербанк;D;17/10/14;000000;73.15;146039730
Сбербанк;D;20/10/14;000000;72.25;122048450
Сбербанк;D;21/10/14;000000;72.5;116676840
Сбербанк;D;22/10/14;000000;71.82;98536180
Сбербанк;D;23/10/14;000000;71.59;132619500
Сбербанк;D;24/10/14;000000;72.49;76065860
Сбербанк;D;27/10/14;000000;72.9;119696300
Сбербанк;D;28/10/14;000000;73.9;101388880
Сбербанк;D;29/10/14;000000;74.05;100125200
Сбербанк;D;30/10/14;000000;74.98;180995180
Сбербанк;D;31/10/14;000000;76.23;154675720
Сбербанк;D;03/11/14;000000;76.29;49892210
Сбербанк;D;05/11/14;000000;75.65;101085650
Сбербанк;D;06/11/14;000000;75.05;109722350
Сбербанк;D;07/11/14;000000;75.69;195083240
Сбербанк;D;10/11/14;000000;77.78;125636500
Сбербанк;D;11/11/14;000000;77.34;130820430
Сбербанк;D;12/11/14;000000;76.32;113847180
Сбербанк;D;13/11/14;000000;74.03;150544890
Сбербанк;D;14/11/14;000000;74.15;101827010
Сбербанк;D;17/11/14;000000;73.97;77982280
Сбербанк;D;18/11/14;000000;75.21;121080470
Сбербанк;D;19/11/14;000000;73.9;89158940
Сбербанк;D;20/11/14;000000;73.63;104580980
Сбербанк;D;21/11/14;000000;74.39;105852740
Сбербанк;D;24/11/14;000000;74.4;85541840
Сбербанк;D;25/11/14;000000;74.11;59713060
Сбербанк;D;26/11/14;000000;73.85;91757390
Сбербанк;D;27/11/14;000000;73.04;87730700
Сбербанк;D;28/11/14;000000;72.25;128193600
Сбербанк;D;01/12/14;000000;73.79;139383260
Сбербанк;D;02/12/14;000000;71.64;133472040
Сбербанк;D;03/12/14;000000;72;115782340
Сбербанк;D;04/12/14;000000;71.04;162018990
Сбербанк;D;05/12/14;000000;68.6;160171610
Сбербанк;D;08/12/14;000000;65.3;167156200
Сбербанк;D;09/12/14;000000;66.26;198020150
Сбербанк;D;10/12/14;000000;67.77;180002300
Сбербанк;D;11/12/14;000000;65.95;182009630
Сбербанк;D;12/12/14;000000;64.2;157344230
Сбербанк;D;15/12/14;000000;60.13;224047750
Сбербанк;D;16/12/14;000000;53.5;470750510
Сбербанк;D;17/12/14;000000;59.9;446526580
Сбербанк;D;18/12/14;000000;62.91;317744140
Сбербанк;D;19/12/14;000000;61.44;171795280
Сбербанк;D;22/12/14;000000;58.6;228645560
Сбербанк;D;23/12/14;000000;54;230869270
Сбербанк;D;24/12/14;000000;55;166419660
Сбербанк;D;25/12/14;000000;58.7;116646610
Сбербанк;D;26/12/14;000000;57.13;134648850
Сбербанк;D;29/12/14;000000;54.51;113669200
Сбербанк;D;30/12/14;000000;54.9;120437150
Сбербанк;D;05/01/15;000000;56.37;63231040
Сбербанк;D;06/01/15;000000;58.28;70269700
Сбербанк;D;08/01/15;000000;65.7;187598890
Сбербанк;D;09/01/15;000000;63.1;107559890
Сбербанк;D;12/01/15;000000;62.9;99435900
Сбербанк;D;13/01/15;000000;60.31;190655450
Сбербанк;D;14/01/15;000000;60.05;134066670
Сбербанк;D;15/01/15;000000;61.8;180005110
Сбербанк;D;16/01/15;000000;61.99;143117080
Сбербанк;D;19/01/15;000000;61.8;124918310
Сбербанк;D;20/01/15;000000;60.8;120109490
Сбербанк;D;21/01/15;000000;62.8;106804150
Сбербанк;D;22/01/15;000000;64.35;173344710
Сбербанк;D;23/01/15;000000;64.45;163436260
Сбербанк;D;26/01/15;000000;60.49;154035210
Сбербанк;D;27/01/15;000000;61.2;188572120
Сбербанк;D;28/01/15;000000;60.63;139314670
Сбербанк;D;29/01/15;000000;60.5;150527510
Сбербанк;D;30/01/15;000000;61.5;194980610
Сбербанк;D;02/02/15;000000;61.4;195554010
Сбербанк;D;03/02/15;000000;62;140880980
Сбербанк;D;04/02/15;000000;61.04;83495280
Сбербанк;D;05/02/15;000000;62.41;173331680
Сбербанк;D;06/02/15;000000;64.31;180698040
Сбербанк;D;09/02/15;000000;65.57;224135470
Сбербанк;D;10/02/15;000000;65;121431950
Сбербанк;D;11/02/15;000000;65.12;142445360
Сбербанк;D;12/02/15;000000;67.21;403090230
Сбербанк;D;13/02/15;000000;70.6;375773430
Сбербанк;D;16/02/15;000000;70;131054210
Сбербанк;D;17/02/15;000000;72.45;243539660
Сбербанк;D;18/02/15;000000;76.4;237863380
Сбербанк;D;19/02/15;000000;73.78;238749450
Сбербанк;D;20/02/15;000000;74.75;177829380
Сбербанк;D;24/02/15;000000;73.7;117265120
Сбербанк;D;25/02/15;000000;74.2;122714250
Сбербанк;D;26/02/15;000000;75.95;143958950
Сбербанк;D;27/02/15;000000;75.91;129979040
Сбербанк;D;02/03/15;000000;76.2;110696420
Сбербанк;D;03/03/15;000000;75.55;129705180
Сбербанк;D;04/03/15;000000;72.31;117798050
Сбербанк;D;05/03/15;000000;72.7;175857900
Сбербанк;D;06/03/15;000000;73.25;105050160
Сбербанк;D;10/03/15;000000;69.8;149557550
Сбербанк;D;11/03/15;000000;70.68;149717760
Сбербанк;D;12/03/15;000000;70.79;82959400
Сбербанк;D;13/03/15;000000;67.87;151669320
Сбербанк;D;16/03/15;000000;65.57;156289080
Сбербанк;D;17/03/15;000000;64.65;183457200
Сбербанк;D;18/03/15;000000;65.26;108223320
Сбербанк;D;19/03/15;000000;64.9;124342050
Сбербанк;D;20/03/15;000000;67;147872150
Сбербанк;D;23/03/15;000000;65;131474510
Сбербанк;D;24/03/15;000000;65.6;121944620
Сбербанк;D;25/03/15;000000;64.8;97814600
Сбербанк;D;26/03/15;000000;62.85;148212490
Сбербанк;D;27/03/15;000000;61;157726010
Сбербанк;D;30/03/15;000000;63.01;121585170
Сбербанк;D;31/03/15;000000;62.88;113703370
Сбербанк;D;01/04/15;000000;64.5;161132260
Сбербанк;D;02/04/15;000000;65.92;138482010
Сбербанк;D;03/04/15;000000;65.5;85588420
Сбербанк;D;06/04/15;000000;68.99;137120690
Сбербанк;D;07/04/15;000000;69.6;224738420
Сбербанк;D;08/04/15;000000;69.4;124300110
Сбербанк;D;09/04/15;000000;72;187982850
Сбербанк;D;10/04/15;000000;71.5;143967740
Сбербанк;D;13/04/15;000000;74.1;165129570
Сбербанк;D;14/04/15;000000;74.05;135451730
Сбербанк;D;15/04/15;000000;76.49;153846180
Сбербанк;D;16/04/15;000000;76.5;176773010
Сбербанк;D;17/04/15;000000;72.5;157337590
Сбербанк;D;20/04/15;000000;73.5;157896000
Сбербанк;D;21/04/15;000000;75.24;157633660
Сбербанк;D;22/04/15;000000;73.9;143896300
Сбербанк;D;23/04/15;000000;75.8;192895230
Сбербанк;D;24/04/15;000000;75.75;155138110
Сбербанк;D;27/04/15;000000;75.2;126319130
Сбербанк;D;28/04/15;000000;75.7;99218180
Сбербанк;D;29/04/15;000000;75.2;87147120
Сбербанк;D;30/04/15;000000;76.9;105036540
Сбербанк;D;05/05/15;000000;80.21;136570620
Сбербанк;D;06/05/15;000000;79.2;110343180
Сбербанк;D;07/05/15;000000;76.5;111790370
Сбербанк;D;08/05/15;000000;75.5;109570490
Сбербанк;D;12/05/15;000000;75.19;99583780
Сбербанк;D;13/05/15;000000;75.24;108370700
Сбербанк;D;14/05/15;000000;74.31;89950110
Сбербанк;D;15/05/15;000000;75.05;66428900
Сбербанк;D;18/05/15;000000;75.36;91255640
Сбербанк;D;19/05/15;000000;73.35;95117880
Сбербанк;D;20/05/15;000000;71.6;111312700
Сбербанк;D;21/05/15;000000;73.25;98610820
Сбербанк;D;22/05/15;000000;74.35;130057270
Сбербанк;D;25/05/15;000000;74.46;60933420
Сбербанк;D;26/05/15;000000;74.67;80631210
Сбербанк;D;27/05/15;000000;74.23;110149140
Сбербанк;D;28/05/15;000000;73.6;83529650
Сбербанк;D;29/05/15;000000;73.5;136698370
Сбербанк;D;01/06/15;000000;72.65;113205280
Сбербанк;D;02/06/15;000000;73.92;75392090
Сбербанк;D;03/06/15;000000;71.72;107211510
Сбербанк;D;04/06/15;000000;71.25;109970350
Сбербанк;D;05/06/15;000000;70.61;77281110
Сбербанк;D;08/06/15;000000;69.17;102748480
Сбербанк;D;09/06/15;000000;70.21;98748730
Сбербанк;D;10/06/15;000000;71.51;91552570
Сбербанк;D;11/06/15;000000;72.55;123890170
Сбербанк;D;15/06/15;000000;71.8;102080440
Сбербанк;D;16/06/15;000000;73.5;107571400
Сбербанк;D;17/06/15;000000;72.81;86995650
Сбербанк;D;18/06/15;000000;72.98;91400010
Сбербанк;D;19/06/15;000000;71.56;92741580
Сбербанк;D;22/06/15;000000;72;74326940
Сбербанк;D;23/06/15;000000;72.01;52938560
Сбербанк;D;24/06/15;000000;71.98;56452820
Сбербанк;D;25/06/15;000000;71.42;45477110
Сбербанк;D;26/06/15;000000;70.6;98330570
Сбербанк;D;29/06/15;000000;70.2;77616070
Сбербанк;D;30/06/15;000000;72.35;99473820
Сбербанк;D;01/07/15;000000;71;101154440
Сбербанк;D;02/07/15;000000;70.54;83756690
Сбербанк;D;03/07/15;000000;70.67;58707530
Сбербанк;D;06/07/15;000000;68.45;123570110
Сбербанк;D;07/07/15;000000;68.77;103684770
Сбербанк;D;08/07/15;000000;67.73;160173700
Сбербанк;D;09/07/15;000000;69.35;84780130
Сбербанк;D;10/07/15;000000;71.06;108780680
Сбербанк;D;13/07/15;000000;72.94;231581340
Сбербанк;D;14/07/15;000000;73.9;110524300
Сбербанк;D;15/07/15;000000;74;79249180
Сбербанк;D;16/07/15;000000;74.21;56795770
Сбербанк;D;17/07/15;000000;75.52;88937350
Сбербанк;D;20/07/15;000000;74.1;89338110
Сбербанк;D;21/07/15;000000;75.55;108985690
Сбербанк;D;22/07/15;000000;74.6;99433200
Сбербанк;D;23/07/15;000000;72.7;91626820
Сбербанк;D;24/07/15;000000;70.45;133887760
Сбербанк;D;27/07/15;000000;68.48;209986640
Сбербанк;D;28/07/15;000000;69.55;181247650
Сбербанк;D;29/07/15;000000;71.2;123880080
Сбербанк;D;30/07/15;000000;72.2;107101630
Сбербанк;D;31/07/15;000000;72.3;153437500
Сбербанк;D;03/08/15;000000;71.1;117599820
Сбербанк;D;04/08/15;000000;72.3;99409330
Сбербанк;D;05/08/15;000000;73.49;113008940
Сбербанк;D;06/08/15;000000;72.25;102421110
Сбербанк;D;07/08/15;000000;74.2;105214340
Сбербанк;D;10/08/15;000000;75.16;84327190
Сбербанк;D;11/08/15;000000;73.2;113655080
Сбербанк;D;12/08/15;000000;73.4;98910440
Сбербанк;D;13/08/15;000000;73.7;77333790
Сбербанк;D;14/08/15;000000;74.43;73226070
Сбербанк;D;17/08/15;000000;73;94182540
Сбербанк;D;18/08/15;000000;72.45;87653250
Сбербанк;D;19/08/15;000000;71.5;105333980
Сбербанк;D;20/08/15;000000;72.05;108445080
Сбербанк;D;21/08/15;000000;69.86;118509720
Сбербанк;D;24/08/15;000000;68.53;232160070
Сбербанк;D;25/08/15;000000;70.79;145878970
Сбербанк;D;26/08/15;000000;71;129671460
Сбербанк;D;27/08/15;000000;73.8;153628490
Сбербанк;D;28/08/15;000000;74.82;174611890
Сбербанк;D;31/08/15;000000;74.5;152930380
Сбербанк;D;01/09/15;000000;73.14;132717170
Сбербанк;D;02/09/15;000000;72.9;139406370
Сбербанк;D;03/09/15;000000;74.15;106955860
Сбербанк;D;04/09/15;000000;73.96;80709310
Сбербанк;D;07/09/15;000000;73.81;49845340
Сбербанк;D;08/09/15;000000;74.9;98662390
Сбербанк;D;09/09/15;000000;74.65;85993260
Сбербанк;D;10/09/15;000000;74.3;93353580
Сбербанк;D;11/09/15;000000;74.1;57012070
Сбербанк;D;14/09/15;000000;74.88;76431280
Сбербанк;D;15/09/15;000000;74.85;63782210
Сбербанк;D;16/09/15;000000;77.71;124565490
Сбербанк;D;17/09/15;000000;76.49;93647050
Сбербанк;D;18/09/15;000000;75.5;103518130
Сбербанк;D;21/09/15;000000;75.94;78643830
Сбербанк;D;22/09/15;000000;74.39;102296950
Сбербанк;D;23/09/15;000000;73.74;93374560
Сбербанк;D;24/09/15;000000;73.33;101789760
Сбербанк;D;25/09/15;000000;74.97;86018340
Сбербанк;D;28/09/15;000000;74.57;69169380
Сбербанк;D;29/09/15;000000;75.5;83624660
Сбербанк;D;30/09/15;000000;75.3;86525120
Сбербанк;D;01/10/15;000000;74.51;109384990
Сбербанк;D;02/10/15;000000;73.8;98443470
Сбербанк;D;05/10/15;000000;76.2;100484850
Сбербанк;D;06/10/15;000000;77.31;102125210
Сбербанк;D;07/10/15;000000;79.65;181436920
Сбербанк;D;08/10/15;000000;83.11;234046020
Сбербанк;D;09/10/15;000000;85.77;205573820
Сбербанк;D;12/10/15;000000;85.45;146007620
Сбербанк;D;13/10/15;000000;85;99736900
Сбербанк;D;14/10/15;000000;86.81;114246530
Сбербанк;D;15/10/15;000000;87.7;139294580
Сбербанк;D;16/10/15;000000;88.52;143386100
Сбербанк;D;19/10/15;000000;87.07;118152120
Сбербанк;D;20/10/15;000000;88.14;109382370
Сбербанк;D;21/10/15;000000;86.95;99081310
Сбербанк;D;22/10/15;000000;86.53;90618250
Сбербанк;D;23/10/15;000000;90.45;137358890
Сбербанк;D;26/10/15;000000;92.3;154684320
Сбербанк;D;27/10/15;000000;89;137755700
Сбербанк;D;28/10/15;000000;90.05;128577920
Сбербанк;D;29/10/15;000000;88.6;114433270
Сбербанк;D;30/10/15;000000;90.53;85414040
Сбербанк;D;02/11/15;000000;93.65;125019670
Сбербанк;D;03/11/15;000000;95.4;122438730
Сбербанк;D;05/11/15;000000;95.5;127769250
Сбербанк;D;06/11/15;000000;94.09;106579170
Сбербанк;D;09/11/15;000000;92.95;79039400
Сбербанк;D;10/11/15;000000;94.35;71523380
Сбербанк;D;11/11/15;000000;94;77489920
Сбербанк;D;12/11/15;000000;94.29;79197840
Сбербанк;D;13/11/15;000000;93.4;79071320
Сбербанк;D;16/11/15;000000;95.8;88111460
Сбербанк;D;17/11/15;000000;102.5;181101510
Сбербанк;D;18/11/15;000000;104;136661570
Сбербанк;D;19/11/15;000000;104.86;191081370
Сбербанк;D;20/11/15;000000;107.3;113710820
Сбербанк;D;23/11/15;000000;109.98;173233750
Сбербанк;D;24/11/15;000000;105.6;154170880
Сбербанк;D;25/11/15;000000;108.51;119491800
Сбербанк;D;26/11/15;000000;106.48;80653490
Сбербанк;D;27/11/15;000000;104.55;93334840
Сбербанк;D;30/11/15;000000;102.9;87247790
Сбербанк;D;01/12/15;000000;101.3;98894750
Сбербанк;D;02/12/15;000000;102.5;89735480
Сбербанк;D;03/12/15;000000;104;96438740
Сбербанк;D;04/12/15;000000;103.05;107660660
Сбербанк;D;07/12/15;000000;103;91341440
Сбербанк;D;08/12/15;000000;97;159235470
Сбербанк;D;09/12/15;000000;100.66;119148390
Сбербанк;D;10/12/15;000000;100.13;88967510
Сбербанк;D;11/12/15;000000;98.15;90949100
Сбербанк;D;14/12/15;000000;97.7;101851290
Сбербанк;D;15/12/15;000000;100;87563530
Сбербанк;D;16/12/15;000000;102.45;70548170
Сбербанк;D;17/12/15;000000;103.75;120210540
Сбербанк;D;18/12/15;000000;98.81;108929250
Сбербанк;D;21/12/15;000000;98.73;81398290
Сбербанк;D;22/12/15;000000;99.8;48799790
Сбербанк;D;23/12/15;000000;102.96;72286800
Сбербанк;D;24/12/15;000000;101.35;72255900
Сбербанк;D;25/12/15;000000;101.34;26197790
Сбербанк;D;28/12/15;000000;100.2;36924620
Сбербанк;D;29/12/15;000000;101.82;72703690
Сбербанк;D;30/12/15;000000;101.26;38868080
Сбербанк;D;04/01/16;000000;98.01;51264550
Сбербанк;D;05/01/16;000000;98.89;49071570
Сбербанк;D;06/01/16;000000;96.85;40710930
Сбербанк;D;11/01/16;000000;91.03;86120290
Сбербанк;D;12/01/16;000000;91.71;110109050
Сбербанк;D;13/01/16;000000;91.5;74169700
Сбербанк;D;14/01/16;000000;93.04;81179220
Сбербанк;D;15/01/16;000000;87.27;133791200
Сбербанк;D;18/01/16;000000;86.15;100574240
Сбербанк;D;19/01/16;000000;86.68;114039260
Сбербанк;D;20/01/16;000000;83.83;134624680
Сбербанк;D;21/01/16;000000;86;143863130
Сбербанк;D;22/01/16;000000;91.5;207689990
Сбербанк;D;25/01/16;000000;91;131784760
Сбербанк;D;26/01/16;000000;91.5;105375580
Сбербанк;D;27/01/16;000000;95.75;150816500
Сбербанк;D;28/01/16;000000;96.69;179555940
Сбербанк;D;29/01/16;000000;96.5;165404880
Сбербанк;D;01/02/16;000000;96.5;89621070
Сбербанк;D;02/02/16;000000;94.4;128999060
Сбербанк;D;03/02/16;000000;94.53;112704620
Сбербанк;D;04/02/16;000000;97.57;122053010
Сбербанк;D;05/02/16;000000;97.2;81434160
Сбербанк;D;08/02/16;000000;94.7;106207300
Сбербанк;D;09/02/16;000000;93.89;121341460
Сбербанк;D;10/02/16;000000;96.35;111478160
Сбербанк;D;11/02/16;000000;94.2;115370090
Сбербанк;D;12/02/16;000000;94.85;79435870
Сбербанк;D;15/02/16;000000;95.25;68610990
Сбербанк;D;16/02/16;000000;96.51;114942500
Сбербанк;D;17/02/16;000000;99.2;114840150
Сбербанк;D;18/02/16;000000;102.7;125646250
Сбербанк;D;19/02/16;000000;101.5;171600390
Сбербанк;D;20/02/16;000000;102.39;18170020
Сбербанк;D;22/02/16;000000;103.2;66187510
Сбербанк;D;24/02/16;000000;102.1;89140580
Сбербанк;D;25/02/16;000000;104.05;110333690
Сбербанк;D;26/02/16;000000;106.24;144091540
Сбербанк;D;29/02/16;000000;107;91798290
Сбербанк;D;01/03/16;000000;108.26;114856490
Сбербанк;D;02/03/16;000000;106.12;97924080
Сбербанк;D;03/03/16;000000;106.99;80188360
Сбербанк;D;04/03/16;000000;108.99;84288020
Сбербанк;D;07/03/16;000000;109.47;75021080
Сбербанк;D;09/03/16;000000;108.15;72419980
Сбербанк;D;10/03/16;000000;108.84;94994800
Сбербанк;D;11/03/16;000000;109.26;61331210
Сбербанк;D;14/03/16;000000;109.26;66481000
Сбербанк;D;15/03/16;000000;106.46;127043830
Сбербанк;D;16/03/16;000000;107;75835060
Сбербанк;D;17/03/16;000000;109.47;92997390
Сбербанк;D;18/03/16;000000;112.4;134630750
Сбербанк;D;21/03/16;000000;112.07;115565250
Сбербанк;D;22/03/16;000000;111.49;107526080
Сбербанк;D;23/03/16;000000;109.1;104185740
Сбербанк;D;24/03/16;000000;108.06;93439810
Сбербанк;D;25/03/16;000000;109.1;32979670
Сбербанк;D;28/03/16;000000;108.12;50130410
Сбербанк;D;29/03/16;000000;107.05;86835580
