<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ГАЗПРОМ ао;D;04/07/13;000000;113.17;48168380
ГАЗПРОМ ао;D;05/07/13;000000;113.57;46890380
ГАЗПРОМ ао;D;08/07/13;000000;114;22497560
ГАЗПРОМ ао;D;09/07/13;000000;114.15;23348480
ГАЗПРОМ ао;D;10/07/13;000000;113.6;23820900
ГАЗПРОМ ао;D;11/07/13;000000;117.29;42482370
ГАЗПРОМ ао;D;12/07/13;000000;121.85;54812710
ГАЗПРОМ ао;D;15/07/13;000000;122.78;37305430
ГАЗПРОМ ао;D;16/07/13;000000;124.78;36527840
ГАЗПРОМ ао;D;17/07/13;000000;131.3;80056560
ГАЗПРОМ ао;D;18/07/13;000000;130.21;87156150
ГАЗПРОМ ао;D;19/07/13;000000;129.53;41834670
ГАЗПРОМ ао;D;22/07/13;000000;128.85;45311120
ГАЗПРОМ ао;D;23/07/13;000000;128.5;38435210
ГАЗПРОМ ао;D;24/07/13;000000;127.17;35669160
ГАЗПРОМ ао;D;25/07/13;000000;127.81;28116360
ГАЗПРОМ ао;D;26/07/13;000000;128.84;26234590
ГАЗПРОМ ао;D;29/07/13;000000;129.4;17637580
ГАЗПРОМ ао;D;30/07/13;000000;129.6;26814010
ГАЗПРОМ ао;D;31/07/13;000000;128.61;25875140
ГАЗПРОМ ао;D;01/08/13;000000;130.21;26331710
ГАЗПРОМ ао;D;02/08/13;000000;128.45;28891060
ГАЗПРОМ ао;D;05/08/13;000000;128.87;15615250
ГАЗПРОМ ао;D;06/08/13;000000;126.1;24624130
ГАЗПРОМ ао;D;07/08/13;000000;124.86;30014140
ГАЗПРОМ ао;D;08/08/13;000000;125.18;22445390
ГАЗПРОМ ао;D;09/08/13;000000;128.24;29604970
ГАЗПРОМ ао;D;12/08/13;000000;129.03;27320030
ГАЗПРОМ ао;D;13/08/13;000000;132.18;34990720
ГАЗПРОМ ао;D;14/08/13;000000;134.52;48737250
ГАЗПРОМ ао;D;15/08/13;000000;131.05;42512530
ГАЗПРОМ ао;D;16/08/13;000000;130.79;32783010
ГАЗПРОМ ао;D;19/08/13;000000;132.45;22263080
ГАЗПРОМ ао;D;20/08/13;000000;132.68;32625850
ГАЗПРОМ ао;D;21/08/13;000000;132.2;35049640
ГАЗПРОМ ао;D;22/08/13;000000;134.11;37787580
ГАЗПРОМ ао;D;23/08/13;000000;133.1;27838770
ГАЗПРОМ ао;D;26/08/13;000000;132.61;14891930
ГАЗПРОМ ао;D;27/08/13;000000;131.76;21071160
ГАЗПРОМ ао;D;28/08/13;000000;132.29;33962080
ГАЗПРОМ ао;D;29/08/13;000000;131.7;26350250
ГАЗПРОМ ао;D;30/08/13;000000;131.9;19783980
ГАЗПРОМ ао;D;02/09/13;000000;131.45;15873990
ГАЗПРОМ ао;D;03/09/13;000000;131.5;31069820
ГАЗПРОМ ао;D;04/09/13;000000;132.01;21482980
ГАЗПРОМ ао;D;05/09/13;000000;140;67751330
ГАЗПРОМ ао;D;06/09/13;000000;141.97;97212490
ГАЗПРОМ ао;D;09/09/13;000000;147.4;89081820
ГАЗПРОМ ао;D;10/09/13;000000;146.37;79525150
ГАЗПРОМ ао;D;11/09/13;000000;146.5;44366780
ГАЗПРОМ ао;D;12/09/13;000000;144.84;47976120
ГАЗПРОМ ао;D;13/09/13;000000;142.35;42671830
ГАЗПРОМ ао;D;16/09/13;000000;145.52;67124640
ГАЗПРОМ ао;D;17/09/13;000000;146.05;34263260
ГАЗПРОМ ао;D;18/09/13;000000;144.09;64690940
ГАЗПРОМ ао;D;19/09/13;000000;148.13;78717170
ГАЗПРОМ ао;D;20/09/13;000000;147.71;46577810
ГАЗПРОМ ао;D;23/09/13;000000;145.99;31488080
ГАЗПРОМ ао;D;24/09/13;000000;144.6;41202030
ГАЗПРОМ ао;D;25/09/13;000000;145.8;33911000
ГАЗПРОМ ао;D;26/09/13;000000;145.9;37578890
ГАЗПРОМ ао;D;27/09/13;000000;145.07;25383290
ГАЗПРОМ ао;D;30/09/13;000000;144.15;37365110
ГАЗПРОМ ао;D;01/10/13;000000;145.71;31216180
ГАЗПРОМ ао;D;02/10/13;000000;143.35;41389190
ГАЗПРОМ ао;D;03/10/13;000000;142.26;37260740
ГАЗПРОМ ао;D;04/10/13;000000;144.85;41060700
ГАЗПРОМ ао;D;07/10/13;000000;147;51307570
ГАЗПРОМ ао;D;08/10/13;000000;151.97;85999730
ГАЗПРОМ ао;D;09/10/13;000000;151.29;66855580
ГАЗПРОМ ао;D;10/10/13;000000;153.11;58626510
ГАЗПРОМ ао;D;11/10/13;000000;153.22;40240660
ГАЗПРОМ ао;D;14/10/13;000000;152.71;26153840
ГАЗПРОМ ао;D;15/10/13;000000;156.3;45486420
ГАЗПРОМ ао;D;16/10/13;000000;157.88;54009450
ГАЗПРОМ ао;D;17/10/13;000000;154.99;70200260
ГАЗПРОМ ао;D;18/10/13;000000;157.1;42874230
ГАЗПРОМ ао;D;21/10/13;000000;156.05;33033260
ГАЗПРОМ ао;D;22/10/13;000000;154;51475460
ГАЗПРОМ ао;D;23/10/13;000000;150.25;69142740
ГАЗПРОМ ао;D;24/10/13;000000;150.5;50405920
ГАЗПРОМ ао;D;25/10/13;000000;150.08;60810070
ГАЗПРОМ ао;D;28/10/13;000000;150.33;41169530
ГАЗПРОМ ао;D;29/10/13;000000;150.92;37971530
ГАЗПРОМ ао;D;30/10/13;000000;150.89;36618340
ГАЗПРОМ ао;D;31/10/13;000000;150.4;47071160
ГАЗПРОМ ао;D;01/11/13;000000;150.44;34849680
ГАЗПРОМ ао;D;05/11/13;000000;148.68;37322200
ГАЗПРОМ ао;D;06/11/13;000000;147.26;46060190
ГАЗПРОМ ао;D;07/11/13;000000;150.32;69963310
ГАЗПРОМ ао;D;08/11/13;000000;147.55;54633800
ГАЗПРОМ ао;D;11/11/13;000000;144.82;54897550
ГАЗПРОМ ао;D;12/11/13;000000;146.51;63550700
ГАЗПРОМ ао;D;13/11/13;000000;143.03;61649540
ГАЗПРОМ ао;D;14/11/13;000000;146.58;47688190
ГАЗПРОМ ао;D;15/11/13;000000;147.14;56386150
ГАЗПРОМ ао;D;18/11/13;000000;149.64;45181530
ГАЗПРОМ ао;D;19/11/13;000000;148.85;44339080
ГАЗПРОМ ао;D;20/11/13;000000;150.3;49567350
ГАЗПРОМ ао;D;21/11/13;000000;148.23;35227360
ГАЗПРОМ ао;D;22/11/13;000000;149.59;43126110
ГАЗПРОМ ао;D;25/11/13;000000;147.93;51435660
ГАЗПРОМ ао;D;26/11/13;000000;143.28;81147840
ГАЗПРОМ ао;D;27/11/13;000000;142.01;70637020
ГАЗПРОМ ао;D;28/11/13;000000;142.38;36017850
ГАЗПРОМ ао;D;29/11/13;000000;143.1;52288170
ГАЗПРОМ ао;D;02/12/13;000000;141.51;38867480
ГАЗПРОМ ао;D;03/12/13;000000;138.6;80934150
ГАЗПРОМ ао;D;04/12/13;000000;136.26;76300260
ГАЗПРОМ ао;D;05/12/13;000000;135.25;60540270
ГАЗПРОМ ао;D;06/12/13;000000;137.48;57380710
ГАЗПРОМ ао;D;09/12/13;000000;138.43;52772540
ГАЗПРОМ ао;D;10/12/13;000000;137.61;43612620
ГАЗПРОМ ао;D;11/12/13;000000;137.04;42922920
ГАЗПРОМ ао;D;12/12/13;000000;134.16;66317650
ГАЗПРОМ ао;D;13/12/13;000000;133.38;63157370
ГАЗПРОМ ао;D;16/12/13;000000;136.5;75085360
ГАЗПРОМ ао;D;17/12/13;000000;138.55;76267540
ГАЗПРОМ ао;D;18/12/13;000000;139.87;65283610
ГАЗПРОМ ао;D;19/12/13;000000;140.45;68659040
ГАЗПРОМ ао;D;20/12/13;000000;141.5;55864940
ГАЗПРОМ ао;D;23/12/13;000000;141.64;33012540
ГАЗПРОМ ао;D;24/12/13;000000;141.66;24842810
ГАЗПРОМ ао;D;25/12/13;000000;140.77;13596000
ГАЗПРОМ ао;D;26/12/13;000000;140.43;13204250
ГАЗПРОМ ао;D;27/12/13;000000;139.01;21536340
ГАЗПРОМ ао;D;30/12/13;000000;138.75;20629660
ГАЗПРОМ ао;D;06/01/14;000000;135.47;19619510
ГАЗПРОМ ао;D;08/01/14;000000;137.33;20464840
ГАЗПРОМ ао;D;09/01/14;000000;138.68;33292350
ГАЗПРОМ ао;D;10/01/14;000000;139.69;34861530
ГАЗПРОМ ао;D;13/01/14;000000;139.08;29817460
ГАЗПРОМ ао;D;14/01/14;000000;137.44;34471040
ГАЗПРОМ ао;D;15/01/14;000000;137.44;35991960
ГАЗПРОМ ао;D;16/01/14;000000;137.36;47980910
ГАЗПРОМ ао;D;17/01/14;000000;137.22;34589630
ГАЗПРОМ ао;D;20/01/14;000000;139.75;29649680
ГАЗПРОМ ао;D;21/01/14;000000;145.7;86201740
ГАЗПРОМ ао;D;22/01/14;000000;145.96;117292870
ГАЗПРОМ ао;D;23/01/14;000000;145.75;62761100
ГАЗПРОМ ао;D;24/01/14;000000;146.72;97512190
ГАЗПРОМ ао;D;27/01/14;000000;147.64;73882710
ГАЗПРОМ ао;D;28/01/14;000000;147.01;67937000
ГАЗПРОМ ао;D;29/01/14;000000;147.9;90734780
ГАЗПРОМ ао;D;30/01/14;000000;147.32;90316050
ГАЗПРОМ ао;D;31/01/14;000000;145.16;49133340
ГАЗПРОМ ао;D;03/02/14;000000;141.72;56886580
ГАЗПРОМ ао;D;04/02/14;000000;141.15;60737490
ГАЗПРОМ ао;D;05/02/14;000000;141.97;46415630
ГАЗПРОМ ао;D;06/02/14;000000;143.48;39794280
ГАЗПРОМ ао;D;07/02/14;000000;146.42;47949710
ГАЗПРОМ ао;D;10/02/14;000000;146.89;34269000
ГАЗПРОМ ао;D;11/02/14;000000;147.6;48572400
ГАЗПРОМ ао;D;12/02/14;000000;148.47;47719150
ГАЗПРОМ ао;D;13/02/14;000000;145.9;42729240
ГАЗПРОМ ао;D;14/02/14;000000;148.84;59484900
ГАЗПРОМ ао;D;17/02/14;000000;151.3;55793770
ГАЗПРОМ ао;D;18/02/14;000000;152.75;58279640
ГАЗПРОМ ао;D;19/02/14;000000;147.64;91465380
ГАЗПРОМ ао;D;20/02/14;000000;148.4;59100950
ГАЗПРОМ ао;D;21/02/14;000000;149.17;38508120
ГАЗПРОМ ао;D;24/02/14;000000;149.23;30771370
ГАЗПРОМ ао;D;25/02/14;000000;146.21;51063850
ГАЗПРОМ ао;D;26/02/14;000000;143.49;64736070
ГАЗПРОМ ао;D;27/02/14;000000;140.65;86517120
ГАЗПРОМ ао;D;28/02/14;000000;139.2;89392280
ГАЗПРОМ ао;D;03/03/14;000000;119.86;202466280
ГАЗПРОМ ао;D;04/03/14;000000;129.35;178087310
ГАЗПРОМ ао;D;05/03/14;000000;125.45;90661790
ГАЗПРОМ ао;D;06/03/14;000000;123.62;128489440
ГАЗПРОМ ао;D;07/03/14;000000;124.01;72025740
ГАЗПРОМ ао;D;11/03/14;000000;120.9;74363540
ГАЗПРОМ ао;D;12/03/14;000000;119.06;73585490
ГАЗПРОМ ао;D;13/03/14;000000;118.7;92588930
ГАЗПРОМ ао;D;14/03/14;000000;118.6;129366200
ГАЗПРОМ ао;D;17/03/14;000000;120.46;169351160
ГАЗПРОМ ао;D;18/03/14;000000;127.4;115275520
ГАЗПРОМ ао;D;19/03/14;000000;125.55;95295120
ГАЗПРОМ ао;D;20/03/14;000000;126.21;60882850
ГАЗПРОМ ао;D;21/03/14;000000;124.71;88246980
ГАЗПРОМ ао;D;24/03/14;000000;123.7;69451350
ГАЗПРОМ ао;D;25/03/14;000000;128.1;75405360
ГАЗПРОМ ао;D;26/03/14;000000;132.5;117269410
ГАЗПРОМ ао;D;27/03/14;000000;130.78;79649520
ГАЗПРОМ ао;D;28/03/14;000000;132.95;56906900
ГАЗПРОМ ао;D;31/03/14;000000;135.5;68945550
ГАЗПРОМ ао;D;01/04/14;000000;135.89;64684830
ГАЗПРОМ ао;D;02/04/14;000000;134.9;62282510
ГАЗПРОМ ао;D;03/04/14;000000;134.5;60468920
ГАЗПРОМ ао;D;04/04/14;000000;137.47;58789840
ГАЗПРОМ ао;D;07/04/14;000000;133.99;92918630
ГАЗПРОМ ао;D;08/04/14;000000;133.25;73453940
ГАЗПРОМ ао;D;09/04/14;000000;132.31;64592090
ГАЗПРОМ ао;D;10/04/14;000000;134.82;59314020
ГАЗПРОМ ао;D;11/04/14;000000;134;54919130
ГАЗПРОМ ао;D;14/04/14;000000;131;87594500
ГАЗПРОМ ао;D;15/04/14;000000;127.75;56817220
ГАЗПРОМ ао;D;16/04/14;000000;129;85376050
ГАЗПРОМ ао;D;17/04/14;000000;129.82;46455460
ГАЗПРОМ ао;D;18/04/14;000000;133.9;54872310
ГАЗПРОМ ао;D;21/04/14;000000;132.68;38412630
ГАЗПРОМ ао;D;22/04/14;000000;131.7;55450030
ГАЗПРОМ ао;D;23/04/14;000000;130.5;47551590
ГАЗПРОМ ао;D;24/04/14;000000;126.69;69781700
ГАЗПРОМ ао;D;25/04/14;000000;125.4;65056310
ГАЗПРОМ ао;D;28/04/14;000000;128.12;87764460
ГАЗПРОМ ао;D;29/04/14;000000;128.3;58245930
ГАЗПРОМ ао;D;30/04/14;000000;128.77;32896300
ГАЗПРОМ ао;D;02/05/14;000000;127;23440940
ГАЗПРОМ ао;D;05/05/14;000000;126;21310850
ГАЗПРОМ ао;D;06/05/14;000000;129.49;44056190
ГАЗПРОМ ао;D;07/05/14;000000;134.1;87662870
ГАЗПРОМ ао;D;08/05/14;000000;135.63;84912010
ГАЗПРОМ ао;D;12/05/14;000000;135.71;46954280
ГАЗПРОМ ао;D;13/05/14;000000;138.46;52955990
ГАЗПРОМ ао;D;14/05/14;000000;139.87;47262680
ГАЗПРОМ ао;D;15/05/14;000000;141.15;62878260
ГАЗПРОМ ао;D;16/05/14;000000;144.29;49914610
ГАЗПРОМ ао;D;19/05/14;000000;148.05;86227460
ГАЗПРОМ ао;D;20/05/14;000000;145.35;87079320
ГАЗПРОМ ао;D;21/05/14;000000;146.58;148465190
ГАЗПРОМ ао;D;22/05/14;000000;144.78;52811450
ГАЗПРОМ ао;D;23/05/14;000000;144.3;51526760
ГАЗПРОМ ао;D;26/05/14;000000;145.8;32902710
ГАЗПРОМ ао;D;27/05/14;000000;142.4;55865330
ГАЗПРОМ ао;D;28/05/14;000000;141.3;44983520
ГАЗПРОМ ао;D;29/05/14;000000;144.2;47941780
ГАЗПРОМ ао;D;30/05/14;000000;141.7;39118210
ГАЗПРОМ ао;D;02/06/14;000000;144.11;52945000
ГАЗПРОМ ао;D;03/06/14;000000;144.19;38974330
ГАЗПРОМ ао;D;04/06/14;000000;144.04;39203030
ГАЗПРОМ ао;D;05/06/14;000000;142.75;42479370
ГАЗПРОМ ао;D;06/06/14;000000;143.97;47869640
ГАЗПРОМ ао;D;09/06/14;000000;144.4;40347300
ГАЗПРОМ ао;D;10/06/14;000000;144.75;41460990
ГАЗПРОМ ао;D;11/06/14;000000;146.4;39418520
ГАЗПРОМ ао;D;16/06/14;000000;145.2;77165360
ГАЗПРОМ ао;D;17/06/14;000000;144.77;44370530
ГАЗПРОМ ао;D;18/06/14;000000;145;33270240
ГАЗПРОМ ао;D;19/06/14;000000;145.2;44670940
ГАЗПРОМ ао;D;20/06/14;000000;145.6;33779020
ГАЗПРОМ ао;D;23/06/14;000000;147.17;33923270
ГАЗПРОМ ао;D;24/06/14;000000;153.25;87546740
ГАЗПРОМ ао;D;25/06/14;000000;149.26;65879300
ГАЗПРОМ ао;D;26/06/14;000000;147.44;53026000
ГАЗПРОМ ао;D;27/06/14;000000;149.39;34563280
ГАЗПРОМ ао;D;30/06/14;000000;148.96;35020610
ГАЗПРОМ ао;D;01/07/14;000000;148.97;39080070
ГАЗПРОМ ао;D;02/07/14;000000;151.95;48839500
ГАЗПРОМ ао;D;03/07/14;000000;152.3;48933580
ГАЗПРОМ ао;D;04/07/14;000000;149.13;38192290
ГАЗПРОМ ао;D;07/07/14;000000;150.31;34302070
ГАЗПРОМ ао;D;08/07/14;000000;151.43;50005770
ГАЗПРОМ ао;D;09/07/14;000000;150.4;44106880
ГАЗПРОМ ао;D;10/07/14;000000;148.79;58690960
ГАЗПРОМ ао;D;11/07/14;000000;148.15;36005010
ГАЗПРОМ ао;D;14/07/14;000000;147.5;38407230
ГАЗПРОМ ао;D;15/07/14;000000;146.52;55159950
ГАЗПРОМ ао;D;16/07/14;000000;142.5;55942320
ГАЗПРОМ ао;D;17/07/14;000000;140;61550720
ГАЗПРОМ ао;D;18/07/14;000000;139.26;53377680
ГАЗПРОМ ао;D;21/07/14;000000;136.01;46735750
ГАЗПРОМ ао;D;22/07/14;000000;137.75;35508000
ГАЗПРОМ ао;D;23/07/14;000000;136.29;35700000
ГАЗПРОМ ао;D;24/07/14;000000;136.9;23345280
ГАЗПРОМ ао;D;25/07/14;000000;135.12;35511270
ГАЗПРОМ ао;D;28/07/14;000000;132;44904250
ГАЗПРОМ ао;D;29/07/14;000000;131.31;36865680
ГАЗПРОМ ао;D;30/07/14;000000;133.4;42608490
ГАЗПРОМ ао;D;31/07/14;000000;132;41187230
ГАЗПРОМ ао;D;01/08/14;000000;131.5;31759700
ГАЗПРОМ ао;D;04/08/14;000000;129.5;44534400
ГАЗПРОМ ао;D;05/08/14;000000;126.57;46432510
ГАЗПРОМ ао;D;06/08/14;000000;124.7;68355310
ГАЗПРОМ ао;D;07/08/14;000000;126.92;64225030
ГАЗПРОМ ао;D;08/08/14;000000;126.55;56280080
ГАЗПРОМ ао;D;11/08/14;000000;128.3;43145400
ГАЗПРОМ ао;D;12/08/14;000000;128;38147150
ГАЗПРОМ ао;D;13/08/14;000000;131;57387480
ГАЗПРОМ ао;D;14/08/14;000000;131.41;43412620
ГАЗПРОМ ао;D;15/08/14;000000;132.67;42674890
ГАЗПРОМ ао;D;18/08/14;000000;134.29;28598600
ГАЗПРОМ ао;D;19/08/14;000000;136.2;38645630
ГАЗПРОМ ао;D;20/08/14;000000;136.7;22419120
ГАЗПРОМ ао;D;21/08/14;000000;136.49;34863190
ГАЗПРОМ ао;D;22/08/14;000000;135;38272800
ГАЗПРОМ ао;D;25/08/14;000000;136.09;16639450
ГАЗПРОМ ао;D;26/08/14;000000;135;27154630
ГАЗПРОМ ао;D;27/08/14;000000;135.51;24990540
ГАЗПРОМ ао;D;28/08/14;000000;133.8;47627370
ГАЗПРОМ ао;D;29/08/14;000000;131.95;35728900
ГАЗПРОМ ао;D;01/09/14;000000;132.32;41613580
ГАЗПРОМ ао;D;02/09/14;000000;133.32;25543730
ГАЗПРОМ ао;D;03/09/14;000000;138.26;64491970
ГАЗПРОМ ао;D;04/09/14;000000;138.15;43311610
ГАЗПРОМ ао;D;05/09/14;000000;139;37267050
ГАЗПРОМ ао;D;08/09/14;000000;139;31454520
ГАЗПРОМ ао;D;09/09/14;000000;139.02;26611960
ГАЗПРОМ ао;D;10/09/14;000000;139.2;20441450
ГАЗПРОМ ао;D;11/09/14;000000;136.65;34559170
ГАЗПРОМ ао;D;12/09/14;000000;137.56;34988310
ГАЗПРОМ ао;D;15/09/14;000000;136;40717130
ГАЗПРОМ ао;D;16/09/14;000000;138.56;40431640
ГАЗПРОМ ао;D;17/09/14;000000;137;39757700
ГАЗПРОМ ао;D;18/09/14;000000;138.2;29247410
ГАЗПРОМ ао;D;19/09/14;000000;135.99;45103990
ГАЗПРОМ ао;D;22/09/14;000000;135.05;27258240
ГАЗПРОМ ао;D;23/09/14;000000;136.5;29141830
ГАЗПРОМ ао;D;24/09/14;000000;137.8;32271690
ГАЗПРОМ ао;D;25/09/14;000000;136.92;31511120
ГАЗПРОМ ао;D;26/09/14;000000;137.11;34925980
ГАЗПРОМ ао;D;29/09/14;000000;135.77;36985740
ГАЗПРОМ ао;D;30/09/14;000000;137.9;50261030
ГАЗПРОМ ао;D;01/10/14;000000;137.26;37398300
ГАЗПРОМ ао;D;02/10/14;000000;134.25;42243810
ГАЗПРОМ ао;D;03/10/14;000000;135.8;32174540
ГАЗПРОМ ао;D;06/10/14;000000;138.9;41322460
ГАЗПРОМ ао;D;07/10/14;000000;137.1;28875580
ГАЗПРОМ ао;D;08/10/14;000000;134.61;34466460
ГАЗПРОМ ао;D;09/10/14;000000;135.64;37768210
ГАЗПРОМ ао;D;10/10/14;000000;133.21;42598080
ГАЗПРОМ ао;D;13/10/14;000000;135.25;30923230
ГАЗПРОМ ао;D;14/10/14;000000;135.5;35709120
ГАЗПРОМ ао;D;15/10/14;000000;134.5;32324170
ГАЗПРОМ ао;D;16/10/14;000000;132.41;47983260
ГАЗПРОМ ао;D;17/10/14;000000;134.6;30074200
ГАЗПРОМ ао;D;20/10/14;000000;134.1;32118700
ГАЗПРОМ ао;D;21/10/14;000000;134;24848020
ГАЗПРОМ ао;D;22/10/14;000000;133.5;32439110
ГАЗПРОМ ао;D;23/10/14;000000;133.5;36223010
ГАЗПРОМ ао;D;24/10/14;000000;133.99;24372990
ГАЗПРОМ ао;D;27/10/14;000000;134.07;31605210
ГАЗПРОМ ао;D;28/10/14;000000;135.75;27903910
ГАЗПРОМ ао;D;29/10/14;000000;138.5;47956500
ГАЗПРОМ ао;D;30/10/14;000000;139.5;54633270
ГАЗПРОМ ао;D;31/10/14;000000;141.5;71971660
ГАЗПРОМ ао;D;03/11/14;000000;143.39;19660650
ГАЗПРОМ ао;D;05/11/14;000000;143.2;47075250
ГАЗПРОМ ао;D;06/11/14;000000;144.1;55716700
ГАЗПРОМ ао;D;07/11/14;000000;144.5;87793540
ГАЗПРОМ ао;D;10/11/14;000000;145.22;32004800
ГАЗПРОМ ао;D;11/11/14;000000;143.71;40466110
ГАЗПРОМ ао;D;12/11/14;000000;143.57;31585430
ГАЗПРОМ ао;D;13/11/14;000000;141.84;34181920
ГАЗПРОМ ао;D;14/11/14;000000;142.49;34971670
ГАЗПРОМ ао;D;17/11/14;000000;142.67;21473850
ГАЗПРОМ ао;D;18/11/14;000000;143.2;30196660
ГАЗПРОМ ао;D;19/11/14;000000;143.98;20225140
ГАЗПРОМ ао;D;20/11/14;000000;144.48;31754200
ГАЗПРОМ ао;D;21/11/14;000000;145.01;34146350
ГАЗПРОМ ао;D;24/11/14;000000;144.7;29558390
ГАЗПРОМ ао;D;25/11/14;000000;144.13;25545000
ГАЗПРОМ ао;D;26/11/14;000000;145.5;27683500
ГАЗПРОМ ао;D;27/11/14;000000;143.19;44326410
ГАЗПРОМ ао;D;28/11/14;000000;142.86;43623690
ГАЗПРОМ ао;D;01/12/14;000000;144.1;74522900
ГАЗПРОМ ао;D;02/12/14;000000;144.91;44697870
ГАЗПРОМ ао;D;03/12/14;000000;146.23;48469440
ГАЗПРОМ ао;D;04/12/14;000000;144.5;51131510
ГАЗПРОМ ао;D;05/12/14;000000;140.5;33668820
ГАЗПРОМ ао;D;08/12/14;000000;135.05;50861010
ГАЗПРОМ ао;D;09/12/14;000000;135.24;32667510
ГАЗПРОМ ао;D;10/12/14;000000;136.09;34416870
ГАЗПРОМ ао;D;11/12/14;000000;134.01;36618580
ГАЗПРОМ ао;D;12/12/14;000000;134.49;40757920
ГАЗПРОМ ао;D;15/12/14;000000;130.29;64239030
ГАЗПРОМ ао;D;16/12/14;000000;131.4;100754700
ГАЗПРОМ ао;D;17/12/14;000000;131;85486950
ГАЗПРОМ ао;D;18/12/14;000000;137;66286900
ГАЗПРОМ ао;D;19/12/14;000000;138.7;44317130
ГАЗПРОМ ао;D;22/12/14;000000;136.49;48457080
ГАЗПРОМ ао;D;23/12/14;000000;133.4;31443660
ГАЗПРОМ ао;D;24/12/14;000000;134.28;17416130
ГАЗПРОМ ао;D;25/12/14;000000;134.8;11172590
ГАЗПРОМ ао;D;26/12/14;000000;134.6;13334570
ГАЗПРОМ ао;D;29/12/14;000000;135.5;28351300
ГАЗПРОМ ао;D;30/12/14;000000;130.31;24784040
ГАЗПРОМ ао;D;05/01/15;000000;133.95;18223370
ГАЗПРОМ ао;D;06/01/15;000000;138.92;25297090
ГАЗПРОМ ао;D;08/01/15;000000;146.46;32604900
ГАЗПРОМ ао;D;09/01/15;000000;141.7;29508430
ГАЗПРОМ ао;D;12/01/15;000000;140.22;25292180
ГАЗПРОМ ао;D;13/01/15;000000;142.64;32919420
ГАЗПРОМ ао;D;14/01/15;000000;146.3;37856670
ГАЗПРОМ ао;D;15/01/15;000000;147;32851540
ГАЗПРОМ ао;D;16/01/15;000000;149.6;32688170
ГАЗПРОМ ао;D;19/01/15;000000;148.11;53470440
ГАЗПРОМ ао;D;20/01/15;000000;145.75;32734660
ГАЗПРОМ ао;D;21/01/15;000000;148.8;29863590
ГАЗПРОМ ао;D;22/01/15;000000;151.5;55809050
ГАЗПРОМ ао;D;23/01/15;000000;152.83;37332960
ГАЗПРОМ ао;D;26/01/15;000000;148;28744250
ГАЗПРОМ ао;D;27/01/15;000000;150.9;37768110
ГАЗПРОМ ао;D;28/01/15;000000;147.7;34641630
ГАЗПРОМ ао;D;29/01/15;000000;145;33421900
ГАЗПРОМ ао;D;30/01/15;000000;143.82;41074470
ГАЗПРОМ ао;D;02/02/15;000000;138.18;59503010
ГАЗПРОМ ао;D;03/02/15;000000;140.35;40922430
ГАЗПРОМ ао;D;04/02/15;000000;142.6;29511370
ГАЗПРОМ ао;D;05/02/15;000000;147.6;46332730
ГАЗПРОМ ао;D;06/02/15;000000;151.6;54186930
ГАЗПРОМ ао;D;09/02/15;000000;149.3;52256270
ГАЗПРОМ ао;D;10/02/15;000000;149.31;31210650
ГАЗПРОМ ао;D;11/02/15;000000;150.55;41847390
ГАЗПРОМ ао;D;12/02/15;000000;157.7;91174060
ГАЗПРОМ ао;D;13/02/15;000000;162.4;89594590
ГАЗПРОМ ао;D;16/02/15;000000;160.19;29826710
ГАЗПРОМ ао;D;17/02/15;000000;159.2;59453940
ГАЗПРОМ ао;D;18/02/15;000000;163;54933190
ГАЗПРОМ ао;D;19/02/15;000000;160.9;50885770
ГАЗПРОМ ао;D;20/02/15;000000;158;32440500
ГАЗПРОМ ао;D;24/02/15;000000;154.99;28730540
ГАЗПРОМ ао;D;25/02/15;000000;150.7;41502390
ГАЗПРОМ ао;D;26/02/15;000000;151.65;48571440
ГАЗПРОМ ао;D;27/02/15;000000;152.95;36636440
ГАЗПРОМ ао;D;02/03/15;000000;155.5;27953010
ГАЗПРОМ ао;D;03/03/15;000000;159;47144370
ГАЗПРОМ ао;D;04/03/15;000000;154;31928730
ГАЗПРОМ ао;D;05/03/15;000000;154.8;43688360
ГАЗПРОМ ао;D;06/03/15;000000;152.12;27154750
ГАЗПРОМ ао;D;10/03/15;000000;148.05;35185430
ГАЗПРОМ ао;D;11/03/15;000000;145.99;37555110
ГАЗПРОМ ао;D;12/03/15;000000;144.7;26620170
ГАЗПРОМ ао;D;13/03/15;000000;141.8;32674100
ГАЗПРОМ ао;D;16/03/15;000000;139.75;36741180
ГАЗПРОМ ао;D;17/03/15;000000;139.7;27156360
ГАЗПРОМ ао;D;18/03/15;000000;140.25;25263770
ГАЗПРОМ ао;D;19/03/15;000000;136.81;41086070
ГАЗПРОМ ао;D;20/03/15;000000;136;56234950
ГАЗПРОМ ао;D;23/03/15;000000;134.61;30167060
ГАЗПРОМ ао;D;24/03/15;000000;137.15;30858700
ГАЗПРОМ ао;D;25/03/15;000000;134.9;29356120
ГАЗПРОМ ао;D;26/03/15;000000;132.2;37575090
ГАЗПРОМ ао;D;27/03/15;000000;134.88;32414170
ГАЗПРОМ ао;D;30/03/15;000000;137;26571490
ГАЗПРОМ ао;D;31/03/15;000000;138.9;34740300
ГАЗПРОМ ао;D;01/04/15;000000;143;46798830
ГАЗПРОМ ао;D;02/04/15;000000;143.9;35121700
