<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ГМКНорНик;D;08/02/12;000000;5941;337218
ГМКНорНик;D;09/02/12;000000;5747;614150
ГМКНорНик;D;10/02/12;000000;5623;431656
ГМКНорНик;D;13/02/12;000000;5829;313529
ГМКНорНик;D;14/02/12;000000;5746;402488
ГМКНорНик;D;15/02/12;000000;5792;339914
ГМКНорНик;D;16/02/12;000000;5676;419309
ГМКНорНик;D;17/02/12;000000;5656;260533
ГМКНорНик;D;20/02/12;000000;5762;286814
ГМКНорНик;D;21/02/12;000000;5646;315964
ГМКНорНик;D;22/02/12;000000;5532;336300
ГМКНорНик;D;24/02/12;000000;5730;561488
ГМКНорНик;D;27/02/12;000000;5755;380391
ГМКНорНик;D;28/02/12;000000;5715;339624
ГМКНорНик;D;29/02/12;000000;5779;374752
ГМКНорНик;D;01/03/12;000000;5754;304726
ГМКНорНик;D;02/03/12;000000;5880;580337
ГМКНорНик;D;05/03/12;000000;5932;446564
ГМКНорНик;D;06/03/12;000000;5661;539921
ГМКНорНик;D;07/03/12;000000;5666;403987
ГМКНорНик;D;11/03/12;000000;5795;146995
ГМКНорНик;D;12/03/12;000000;5740;377812
ГМКНорНик;D;13/03/12;000000;5784;297499
ГМКНорНик;D;14/03/12;000000;5908;408717
ГМКНорНик;D;15/03/12;000000;5875;491209
ГМКНорНик;D;16/03/12;000000;5808;222047
ГМКНорНик;D;19/03/12;000000;5755;274478
ГМКНорНик;D;20/03/12;000000;5523;503590
ГМКНорНик;D;21/03/12;000000;5360;716177
ГМКНорНик;D;22/03/12;000000;5384;555234
ГМКНорНик;D;23/03/12;000000;5362;349352
ГМКНорНик;D;26/03/12;000000;5366;380434
ГМКНорНик;D;27/03/12;000000;5423;435476
ГМКНорНик;D;28/03/12;000000;5391;589386
ГМКНорНик;D;29/03/12;000000;5352;409940
ГМКНорНик;D;30/03/12;000000;5400;502317
ГМКНорНик;D;02/04/12;000000;5390;291184
ГМКНорНик;D;03/04/12;000000;5500;386041
ГМКНорНик;D;04/04/12;000000;5340;371792
ГМКНорНик;D;05/04/12;000000;5394;359524
ГМКНорНик;D;06/04/12;000000;5322;227310
ГМКНорНик;D;09/04/12;000000;5345;304053
ГМКНорНик;D;10/04/12;000000;5281;267814
ГМКНорНик;D;11/04/12;000000;5262;322614
ГМКНорНик;D;12/04/12;000000;5239;331338
ГМКНорНик;D;13/04/12;000000;5235;224298
ГМКНорНик;D;16/04/12;000000;5093;248357
ГМКНорНик;D;17/04/12;000000;5070;331379
ГМКНорНик;D;18/04/12;000000;5105;223711
ГМКНорНик;D;19/04/12;000000;5259;384488
ГМКНорНик;D;20/04/12;000000;5335;250467
ГМКНорНик;D;23/04/12;000000;5141;266627
ГМКНорНик;D;24/04/12;000000;5125;347931
ГМКНорНик;D;25/04/12;000000;5097;207521
ГМКНорНик;D;26/04/12;000000;5085;264004
ГМКНорНик;D;27/04/12;000000;5185;251598
ГМКНорНик;D;28/04/12;000000;5208;104361
ГМКНорНик;D;02/05/12;000000;5171;188057
ГМКНорНик;D;03/05/12;000000;5162;150256
ГМКНорНик;D;04/05/12;000000;4933;339075
ГМКНорНик;D;05/05/12;000000;4904;85248
ГМКНорНик;D;07/05/12;000000;4916;119138
ГМКНорНик;D;08/05/12;000000;4940;145301
ГМКНорНик;D;10/05/12;000000;5001;366429
ГМКНорНик;D;11/05/12;000000;5003;252551
ГМКНорНик;D;12/05/12;000000;5018;52341
ГМКНорНик;D;14/05/12;000000;4900;340061
ГМКНорНик;D;15/05/12;000000;4925;287582
ГМКНорНик;D;16/05/12;000000;5070;452666
ГМКНорНик;D;17/05/12;000000;4933;464250
ГМКНорНик;D;18/05/12;000000;4957;410905
ГМКНорНик;D;21/05/12;000000;5041;202826
ГМКНорНик;D;22/05/12;000000;4992;257198
ГМКНорНик;D;23/05/12;000000;4893;297296
ГМКНорНик;D;24/05/12;000000;4901;284746
ГМКНорНик;D;25/05/12;000000;4778;253306
ГМКНорНик;D;28/05/12;000000;4781;126798
ГМКНорНик;D;29/05/12;000000;4923;244202
ГМКНорНик;D;30/05/12;000000;4865;255745
ГМКНорНик;D;31/05/12;000000;4928;352269
ГМКНорНик;D;01/06/12;000000;4843;322865
ГМКНорНик;D;04/06/12;000000;4910;316833
ГМКНорНик;D;05/06/12;000000;4880;179680
ГМКНорНик;D;06/06/12;000000;4901;215706
ГМКНорНик;D;07/06/12;000000;5081;402912
ГМКНорНик;D;08/06/12;000000;5020;286841
ГМКНорНик;D;09/06/12;000000;5057;54049
ГМКНорНик;D;13/06/12;000000;5037;208945
ГМКНорНик;D;14/06/12;000000;5117;149791
ГМКНорНик;D;15/06/12;000000;5223;428843
ГМКНорНик;D;18/06/12;000000;5294;286502
ГМКНорНик;D;19/06/12;000000;5321;338230
ГМКНорНик;D;20/06/12;000000;5299;184887
ГМКНорНик;D;21/06/12;000000;5239;245336
ГМКНорНик;D;22/06/12;000000;5241;221869
ГМКНорНик;D;25/06/12;000000;5218;192103
ГМКНорНик;D;26/06/12;000000;5299;274239
ГМКНорНик;D;27/06/12;000000;5403;345255
ГМКНорНик;D;28/06/12;000000;5346;410107
ГМКНорНик;D;29/06/12;000000;5376;379478
ГМКНорНик;D;02/07/12;000000;5392;220589
ГМКНорНик;D;03/07/12;000000;5375;375538
ГМКНорНик;D;04/07/12;000000;5342;214808
ГМКНорНик;D;05/07/12;000000;5347;308231
ГМКНорНик;D;06/07/12;000000;5335;214863
ГМКНорНик;D;09/07/12;000000;5299;159183
ГМКНорНик;D;10/07/12;000000;5288;170766
ГМКНорНик;D;11/07/12;000000;5213;206014
ГМКНорНик;D;12/07/12;000000;5264;211705
ГМКНорНик;D;13/07/12;000000;5297;194911
ГМКНорНик;D;16/07/12;000000;5237;213159
ГМКНорНик;D;17/07/12;000000;5167;280167
ГМКНорНик;D;18/07/12;000000;5089;197508
ГМКНорНик;D;19/07/12;000000;5140;232509
ГМКНорНик;D;20/07/12;000000;5095;120964
ГМКНорНик;D;23/07/12;000000;4960;349005
ГМКНорНик;D;24/07/12;000000;4961;217200
ГМКНорНик;D;25/07/12;000000;4930;257802
ГМКНорНик;D;26/07/12;000000;4980;208575
ГМКНорНик;D;27/07/12;000000;5039;173531
ГМКНорНик;D;30/07/12;000000;5103;176414
ГМКНорНик;D;31/07/12;000000;5002;161579
ГМКНорНик;D;01/08/12;000000;5045;117732
ГМКНорНик;D;02/08/12;000000;5035;285562
ГМКНорНик;D;03/08/12;000000;5095;159875
ГМКНорНик;D;06/08/12;000000;5097;214481
ГМКНорНик;D;07/08/12;000000;5161;232587
ГМКНорНик;D;08/08/12;000000;5116;134764
ГМКНорНик;D;09/08/12;000000;5130;206110
ГМКНорНик;D;10/08/12;000000;5070;204328
ГМКНорНик;D;13/08/12;000000;5053;204483
ГМКНорНик;D;14/08/12;000000;5078;134307
ГМКНорНик;D;15/08/12;000000;5025;155937
ГМКНорНик;D;16/08/12;000000;5001;155820
ГМКНорНик;D;17/08/12;000000;4991;107459
ГМКНорНик;D;20/08/12;000000;4975;210093
ГМКНорНик;D;21/08/12;000000;5041;302822
ГМКНорНик;D;22/08/12;000000;4992;150229
ГМКНорНик;D;23/08/12;000000;5039;247013
ГМКНорНик;D;24/08/12;000000;5039;227405
ГМКНорНик;D;27/08/12;000000;5033;120418
ГМКНорНик;D;28/08/12;000000;5028;166230
ГМКНорНик;D;29/08/12;000000;4950;182232
ГМКНорНик;D;30/08/12;000000;4885;257928
ГМКНорНик;D;31/08/12;000000;4774;549739
ГМКНорНик;D;03/09/12;000000;4826;259110
ГМКНорНик;D;04/09/12;000000;4787;303316
ГМКНорНик;D;05/09/12;000000;4758;176551
ГМКНорНик;D;06/09/12;000000;4882;361944
ГМКНорНик;D;07/09/12;000000;4945;558637
ГМКНорНик;D;10/09/12;000000;4920;235426
ГМКНорНик;D;11/09/12;000000;4946;263426
ГМКНорНик;D;12/09/12;000000;4905;399706
ГМКНорНик;D;13/09/12;000000;4889;226932
ГМКНорНик;D;14/09/12;000000;5175;1663104
ГМКНорНик;D;17/09/12;000000;5130;562937
ГМКНорНик;D;18/09/12;000000;5116;477907
ГМКНорНик;D;19/09/12;000000;5049;521135
ГМКНорНик;D;20/09/12;000000;5043;354687
ГМКНорНик;D;21/09/12;000000;5026;282491
ГМКНорНик;D;24/09/12;000000;4991;238895
ГМКНорНик;D;25/09/12;000000;4985;177844
ГМКНорНик;D;26/09/12;000000;4921;452134
ГМКНорНик;D;27/09/12;000000;4945;269552
ГМКНорНик;D;28/09/12;000000;4950;209742
ГМКНорНик;D;01/10/12;000000;5036;252273
ГМКНорНик;D;02/10/12;000000;5032;235512
ГМКНорНик;D;03/10/12;000000;4959;185999
ГМКНорНик;D;04/10/12;000000;4897;278663
ГМКНорНик;D;05/10/12;000000;4969;283256
ГМКНорНик;D;08/10/12;000000;4923;157713
ГМКНорНик;D;09/10/12;000000;4900;184098
ГМКНорНик;D;10/10/12;000000;4820;373434
ГМКНорНик;D;11/10/12;000000;4828;222615
ГМКНорНик;D;12/10/12;000000;4806;236698
ГМКНорНик;D;15/10/12;000000;4819;152589
ГМКНорНик;D;16/10/12;000000;4870;279913
ГМКНорНик;D;17/10/12;000000;4897;228128
ГМКНорНик;D;18/10/12;000000;4835;258031
ГМКНорНик;D;19/10/12;000000;4804;196227
ГМКНорНик;D;22/10/12;000000;4818;188426
ГМКНорНик;D;23/10/12;000000;4821;413638
ГМКНорНик;D;24/10/12;000000;4840;335387
ГМКНорНик;D;25/10/12;000000;4838;132831
ГМКНорНик;D;26/10/12;000000;4770;173496
ГМКНорНик;D;29/10/12;000000;4780;142424
ГМКНорНик;D;30/10/12;000000;4775;113507
ГМКНорНик;D;31/10/12;000000;4830;374421
ГМКНорНик;D;01/11/12;000000;4858;226399
ГМКНорНик;D;02/11/12;000000;4871;345412
ГМКНорНик;D;06/11/12;000000;4887;268022
ГМКНорНик;D;07/11/12;000000;4805;236108
ГМКНорНик;D;08/11/12;000000;4820;258133
ГМКНорНик;D;09/11/12;000000;4844;208817
ГМКНорНик;D;12/11/12;000000;4815;253272
ГМКНорНик;D;13/11/12;000000;4659;318432
ГМКНорНик;D;14/11/12;000000;4614;311835
ГМКНорНик;D;15/11/12;000000;4620;258879
ГМКНорНик;D;16/11/12;000000;4619;239679
ГМКНорНик;D;19/11/12;000000;4630;161086
ГМКНорНик;D;20/11/12;000000;4650;191114
ГМКНорНик;D;21/11/12;000000;4690;234507
ГМКНорНик;D;22/11/12;000000;4695;107485
ГМКНорНик;D;23/11/12;000000;4681;198000
ГМКНорНик;D;26/11/12;000000;4652;396420
ГМКНорНик;D;27/11/12;000000;4631;202183
ГМКНорНик;D;28/11/12;000000;4700;282210
ГМКНорНик;D;29/11/12;000000;4706;960160
ГМКНорНик;D;30/11/12;000000;4811;617251
ГМКНорНик;D;03/12/12;000000;4811;295090
ГМКНорНик;D;04/12/12;000000;4876;490056
ГМКНорНик;D;05/12/12;000000;5184;1323431
ГМКНорНик;D;06/12/12;000000;5330;972339
ГМКНорНик;D;07/12/12;000000;5300;408450
ГМКНорНик;D;10/12/12;000000;5380;604358
ГМКНорНик;D;11/12/12;000000;5265;853450
ГМКНорНик;D;12/12/12;000000;5379;405039
ГМКНорНик;D;13/12/12;000000;5358;292673
ГМКНорНик;D;14/12/12;000000;5372;222853
ГМКНорНик;D;17/12/12;000000;5581;762206
ГМКНорНик;D;18/12/12;000000;5630;680653
ГМКНорНик;D;19/12/12;000000;5683;342146
ГМКНорНик;D;20/12/12;000000;5750;594651
ГМКНорНик;D;21/12/12;000000;5690;350824
ГМКНорНик;D;24/12/12;000000;5629;139758
ГМКНорНик;D;25/12/12;000000;5660;118080
ГМКНорНик;D;26/12/12;000000;5644;116640
ГМКНорНик;D;27/12/12;000000;5626;128805
ГМКНорНик;D;28/12/12;000000;5603;174103
ГМКНорНик;D;08/01/13;000000;5741;192188
ГМКНорНик;D;09/01/13;000000;5880;332533
ГМКНорНик;D;10/01/13;000000;5935;491801
ГМКНорНик;D;11/01/13;000000;5930;208815
ГМКНорНик;D;14/01/13;000000;6000;257729
ГМКНорНик;D;15/01/13;000000;5958;484941
ГМКНорНик;D;16/01/13;000000;5980;354103
ГМКНорНик;D;17/01/13;000000;5956;258621
ГМКНорНик;D;18/01/13;000000;6032;356640
ГМКНорНик;D;21/01/13;000000;6070;298284
ГМКНорНик;D;22/01/13;000000;5984;280761
ГМКНорНик;D;23/01/13;000000;6101;421188
ГМКНорНик;D;24/01/13;000000;6038;259863
ГМКНорНик;D;25/01/13;000000;6060;149243
ГМКНорНик;D;28/01/13;000000;6015;257259
ГМКНорНик;D;29/01/13;000000;5980;215721
ГМКНорНик;D;30/01/13;000000;5984;328126
ГМКНорНик;D;31/01/13;000000;5986;238979
ГМКНорНик;D;01/02/13;000000;5976;152251
ГМКНорНик;D;04/02/13;000000;5935;182667
ГМКНорНик;D;05/02/13;000000;5969;241874
ГМКНорНик;D;06/02/13;000000;5947;277834
ГМКНорНик;D;07/02/13;000000;5935;167616
ГМКНорНик;D;08/02/13;000000;5871;139801
ГМКНорНик;D;11/02/13;000000;5897;116944
ГМКНорНик;D;12/02/13;000000;5841;113181
ГМКНорНик;D;13/02/13;000000;5875;254377
ГМКНорНик;D;14/02/13;000000;5677;448787
ГМКНорНик;D;15/02/13;000000;5550;405580
ГМКНорНик;D;18/02/13;000000;5530;250515
ГМКНорНик;D;19/02/13;000000;5676;518559
ГМКНорНик;D;20/02/13;000000;5574;300954
ГМКНорНик;D;21/02/13;000000;5491;525666
ГМКНорНик;D;22/02/13;000000;5496;203395
ГМКНорНик;D;25/02/13;000000;5577;147697
ГМКНорНик;D;26/02/13;000000;5487;197043
ГМКНорНик;D;27/02/13;000000;5517;272271
ГМКНорНик;D;28/02/13;000000;5404;335085
ГМКНорНик;D;01/03/13;000000;5347;206633
ГМКНорНик;D;04/03/13;000000;5285;252279
ГМКНорНик;D;05/03/13;000000;5430;417578
ГМКНорНик;D;06/03/13;000000;5485;278771
ГМКНорНик;D;07/03/13;000000;5465;147269
ГМКНорНик;D;11/03/13;000000;5494;201210
ГМКНорНик;D;12/03/13;000000;5438;219131
ГМКНорНик;D;13/03/13;000000;5315;488593
ГМКНорНик;D;14/03/13;000000;5333;208249
ГМКНорНик;D;15/03/13;000000;5275;276840
ГМКНорНик;D;18/03/13;000000;5169;469322
ГМКНорНик;D;19/03/13;000000;5164;357744
ГМКНорНик;D;20/03/13;000000;5195;275949
ГМКНорНик;D;21/03/13;000000;5175;214117
ГМКНорНик;D;22/03/13;000000;5159;171402
ГМКНорНик;D;25/03/13;000000;5055;393234
ГМКНорНик;D;26/03/13;000000;5125;318097
ГМКНорНик;D;27/03/13;000000;5139;163780
ГМКНорНик;D;28/03/13;000000;5240;248713
ГМКНорНик;D;29/03/13;000000;5249;57272
ГМКНорНик;D;01/04/13;000000;5201;105422
ГМКНорНик;D;02/04/13;000000;5263;147251
ГМКНорНик;D;03/04/13;000000;5251;179025
ГМКНорНик;D;04/04/13;000000;5269;293199
ГМКНорНик;D;05/04/13;000000;5223;185978
ГМКНорНик;D;08/04/13;000000;5165;171927
ГМКНорНик;D;09/04/13;000000;5306;217409
ГМКНорНик;D;10/04/13;000000;5330;213913
ГМКНорНик;D;11/04/13;000000;5192;194409
ГМКНорНик;D;12/04/13;000000;5159;259249
ГМКНорНик;D;15/04/13;000000;4980;411190
ГМКНорНик;D;16/04/13;000000;4907;250799
ГМКНорНик;D;17/04/13;000000;4831;326810
ГМКНорНик;D;18/04/13;000000;4909;519772
ГМКНорНик;D;19/04/13;000000;4998;173514
ГМКНорНик;D;22/04/13;000000;4997;253597
ГМКНорНик;D;23/04/13;000000;4938;201123
ГМКНорНик;D;24/04/13;000000;5095;363474
ГМКНорНик;D;25/04/13;000000;5055;332955
ГМКНорНик;D;26/04/13;000000;5237;481757
ГМКНорНик;D;29/04/13;000000;5222;417356
ГМКНорНик;D;30/04/13;000000;5160;455997
ГМКНорНик;D;02/05/13;000000;4740;396649
ГМКНорНик;D;03/05/13;000000;4815;159231
ГМКНорНик;D;06/05/13;000000;4832;353732
ГМКНорНик;D;07/05/13;000000;4902;237471
ГМКНорНик;D;08/05/13;000000;4934;209632
ГМКНорНик;D;10/05/13;000000;4929;148995
ГМКНорНик;D;13/05/13;000000;4816;353408
ГМКНорНик;D;14/05/13;000000;4820;241533
ГМКНорНик;D;15/05/13;000000;4710;239879
ГМКНорНик;D;16/05/13;000000;4588;342446
ГМКНорНик;D;17/05/13;000000;4662;227784
ГМКНорНик;D;20/05/13;000000;4613;201938
ГМКНорНик;D;21/05/13;000000;4720;262208
ГМКНорНик;D;22/05/13;000000;4816;353778
ГМКНорНик;D;23/05/13;000000;4643;374898
ГМКНорНик;D;24/05/13;000000;4604;206791
ГМКНорНик;D;27/05/13;000000;4617;102499
ГМКНорНик;D;28/05/13;000000;4739;236942
ГМКНорНик;D;29/05/13;000000;4640;186845
ГМКНорНик;D;30/05/13;000000;4698;187073
ГМКНорНик;D;31/05/13;000000;4645;318057
ГМКНорНик;D;03/06/13;000000;4627;304284
ГМКНорНик;D;04/06/13;000000;4678;189424
ГМКНорНик;D;05/06/13;000000;4564;290339
ГМКНорНик;D;06/06/13;000000;4565;242402
ГМКНорНик;D;07/06/13;000000;4677;232676
ГМКНорНик;D;10/06/13;000000;4642;191211
ГМКНорНик;D;11/06/13;000000;4465;435347
ГМКНорНик;D;13/06/13;000000;4385;345306
ГМКНорНик;D;14/06/13;000000;4590;356004
ГМКНорНик;D;17/06/13;000000;4670;348226
ГМКНорНик;D;18/06/13;000000;4740;296196
ГМКНорНик;D;19/06/13;000000;4725;174173
ГМКНорНик;D;20/06/13;000000;4636;243682
ГМКНорНик;D;21/06/13;000000;4499;394937
ГМКНорНик;D;24/06/13;000000;4500;214784
ГМКНорНик;D;25/06/13;000000;4595;226964
ГМКНорНик;D;26/06/13;000000;4685;228946
ГМКНорНик;D;27/06/13;000000;4694;210066
ГМКНорНик;D;28/06/13;000000;4756;247342
ГМКНорНик;D;01/07/13;000000;4754;161050
ГМКНорНик;D;02/07/13;000000;4685;184589
ГМКНорНик;D;03/07/13;000000;4635;172038
ГМКНорНик;D;04/07/13;000000;4687;168149
ГМКНорНик;D;05/07/13;000000;4609;220091
ГМКНорНик;D;08/07/13;000000;4616;156410
ГМКНорНик;D;09/07/13;000000;4607;114530
ГМКНорНик;D;10/07/13;000000;4558;171001
ГМКНорНик;D;11/07/13;000000;4699;276495
ГМКНорНик;D;12/07/13;000000;4749;240154
ГМКНорНик;D;15/07/13;000000;4675;213939
ГМКНорНик;D;16/07/13;000000;4710;228108
ГМКНорНик;D;17/07/13;000000;4839;346709
ГМКНорНик;D;18/07/13;000000;4707;346946
ГМКНорНик;D;19/07/13;000000;4680;255116
ГМКНорНик;D;22/07/13;000000;4677;127202
ГМКНорНик;D;23/07/13;000000;4721;185243
ГМКНорНик;D;24/07/13;000000;4725;144457
ГМКНорНик;D;25/07/13;000000;4616;287626
ГМКНорНик;D;26/07/13;000000;4610;91944
ГМКНорНик;D;29/07/13;000000;4541;228393
ГМКНорНик;D;30/07/13;000000;4518;168142
ГМКНорНик;D;31/07/13;000000;4439;359198
ГМКНорНик;D;01/08/13;000000;4490;177422
ГМКНорНик;D;02/08/13;000000;4425;241022
ГМКНорНик;D;05/08/13;000000;4413;174087
ГМКНорНик;D;06/08/13;000000;4385;187103
ГМКНорНик;D;07/08/13;000000;4252;348806
ГМКНорНик;D;08/08/13;000000;4105;724477
ГМКНорНик;D;09/08/13;000000;4214;637398
ГМКНорНик;D;12/08/13;000000;4256;265504
ГМКНорНик;D;13/08/13;000000;4401;626305
ГМКНорНик;D;14/08/13;000000;4468;405877
ГМКНорНик;D;15/08/13;000000;4293;434473
ГМКНорНик;D;16/08/13;000000;4311;350727
ГМКНорНик;D;19/08/13;000000;4346;190599
ГМКНорНик;D;20/08/13;000000;4308;135134
ГМКНорНик;D;21/08/13;000000;4318;179871
ГМКНорНик;D;22/08/13;000000;4425;342862
ГМКНорНик;D;23/08/13;000000;4427;224261
ГМКНорНик;D;26/08/13;000000;4413;101836
ГМКНорНик;D;27/08/13;000000;4383;174634
ГМКНорНик;D;28/08/13;000000;4331;199403
ГМКНорНик;D;29/08/13;000000;4330;217779
ГМКНорНик;D;30/08/13;000000;4370;283462
ГМКНорНик;D;02/09/13;000000;4409;109382
ГМКНорНик;D;03/09/13;000000;4416;177168
ГМКНорНик;D;04/09/13;000000;4424;204113
ГМКНорНик;D;05/09/13;000000;4555;438080
ГМКНорНик;D;06/09/13;000000;4650;557814
ГМКНорНик;D;09/09/13;000000;4720;434586
ГМКНорНик;D;10/09/13;000000;4723;402175
ГМКНорНик;D;11/09/13;000000;4600;391596
ГМКНорНик;D;12/09/13;000000;4670;535230
ГМКНорНик;D;13/09/13;000000;4624;266469
ГМКНорНик;D;16/09/13;000000;4702;425609
ГМКНорНик;D;17/09/13;000000;4735;213078
ГМКНорНик;D;18/09/13;000000;4755;320831
ГМКНорНик;D;19/09/13;000000;4842;671808
ГМКНорНик;D;20/09/13;000000;4834;304018
ГМКНорНик;D;23/09/13;000000;4774;247901
ГМКНорНик;D;24/09/13;000000;4820;199795
ГМКНорНик;D;25/09/13;000000;4832;198852
ГМКНорНик;D;26/09/13;000000;4849;231275
ГМКНорНик;D;27/09/13;000000;4744;224981
ГМКНорНик;D;30/09/13;000000;4688;336894
ГМКНорНик;D;01/10/13;000000;4765;470542
ГМКНорНик;D;02/10/13;000000;4750;305360
ГМКНорНик;D;03/10/13;000000;4752;222154
ГМКНорНик;D;04/10/13;000000;4774;300812
ГМКНорНик;D;07/10/13;000000;4760;238646
ГМКНорНик;D;08/10/13;000000;4816;368953
ГМКНорНик;D;09/10/13;000000;4827;239323
ГМКНорНик;D;10/10/13;000000;4826;421775
ГМКНорНик;D;11/10/13;000000;4840;245204
ГМКНорНик;D;14/10/13;000000;4865;262589
ГМКНорНик;D;15/10/13;000000;4969;436500
ГМКНорНик;D;16/10/13;000000;4907;529194
ГМКНорНик;D;17/10/13;000000;4827;581765
ГМКНорНик;D;18/10/13;000000;4852;442600
ГМКНорНик;D;21/10/13;000000;4852;236297
ГМКНорНик;D;22/10/13;000000;4867;483784
ГМКНорНик;D;23/10/13;000000;4939;877286
ГМКНорНик;D;24/10/13;000000;4950;526990
ГМКНорНик;D;25/10/13;000000;5060;660421
ГМКНорНик;D;28/10/13;000000;5103;374382
ГМКНорНик;D;29/10/13;000000;5040;373383
ГМКНорНик;D;30/10/13;000000;5025;451629
ГМКНорНик;D;31/10/13;000000;4856;655956
ГМКНорНик;D;01/11/13;000000;4920;381518
ГМКНорНик;D;05/11/13;000000;4911;225535
ГМКНорНик;D;06/11/13;000000;4867;265738
ГМКНорНик;D;07/11/13;000000;4874;222375
ГМКНорНик;D;08/11/13;000000;4845;320309
ГМКНорНик;D;11/11/13;000000;4882;293838
ГМКНорНик;D;12/11/13;000000;4870;373971
ГМКНорНик;D;13/11/13;000000;4780;423359
ГМКНорНик;D;14/11/13;000000;4801;325997
ГМКНорНик;D;15/11/13;000000;4778;330656
ГМКНорНик;D;18/11/13;000000;4830;279089
ГМКНорНик;D;19/11/13;000000;4873;218433
ГМКНорНик;D;20/11/13;000000;4875;196077
ГМКНорНик;D;21/11/13;000000;4865;208321
ГМКНорНик;D;22/11/13;000000;4876;217488
ГМКНорНик;D;25/11/13;000000;4914;218733
ГМКНорНик;D;26/11/13;000000;4952;335163
ГМКНорНик;D;27/11/13;000000;4940;343116
ГМКНорНик;D;28/11/13;000000;4978;183612
ГМКНорНик;D;29/11/13;000000;4984;301448
ГМКНорНик;D;02/12/13;000000;5001;180201
ГМКНорНик;D;03/12/13;000000;4982;327837
ГМКНорНик;D;04/12/13;000000;4969;264438
ГМКНорНик;D;05/12/13;000000;5016;401117
ГМКНорНик;D;06/12/13;000000;5075;258404
ГМКНорНик;D;09/12/13;000000;5088;467294
ГМКНорНик;D;10/12/13;000000;5073;247918
ГМКНорНик;D;11/12/13;000000;5039;204261
ГМКНорНик;D;12/12/13;000000;5053;284954
ГМКНорНик;D;13/12/13;000000;5091;309863
ГМКНорНик;D;16/12/13;000000;5146;346368
ГМКНорНик;D;17/12/13;000000;5215;351102
ГМКНорНик;D;18/12/13;000000;5255;259950
ГМКНорНик;D;19/12/13;000000;5421;632448
ГМКНорНик;D;20/12/13;000000;5371;341671
ГМКНорНик;D;23/12/13;000000;5363;214735
ГМКНорНик;D;24/12/13;000000;5376;198107
ГМКНорНик;D;25/12/13;000000;5402;129146
ГМКНорНик;D;26/12/13;000000;5364;129941
ГМКНорНик;D;27/12/13;000000;5406;110560
ГМКНорНик;D;30/12/13;000000;5399;125831
ГМКНорНик;D;06/01/14;000000;5280;209958
ГМКНорНик;D;08/01/14;000000;5150;191811
ГМКНорНик;D;09/01/14;000000;5140;224856
ГМКНорНик;D;10/01/14;000000;5215;251942
ГМКНорНик;D;13/01/14;000000;5469;672144
ГМКНорНик;D;14/01/14;000000;5391;418464
ГМКНорНик;D;15/01/14;000000;5438;326033
ГМКНорНик;D;16/01/14;000000;5470;321418
ГМКНорНик;D;17/01/14;000000;5528;406645
ГМКНорНик;D;20/01/14;000000;5543;193607
ГМКНорНик;D;21/01/14;000000;5596;279811
ГМКНорНик;D;22/01/14;000000;5547;359296
ГМКНорНик;D;23/01/14;000000;5520;353875
ГМКНорНик;D;24/01/14;000000;5505;405397
ГМКНорНик;D;27/01/14;000000;5459;338057
ГМКНорНик;D;28/01/14;000000;5341;413977
ГМКНорНик;D;29/01/14;000000;5332;473094
ГМКНорНик;D;30/01/14;000000;5371;540541
ГМКНорНик;D;31/01/14;000000;5378;643609
ГМКНорНик;D;03/02/14;000000;5320;283450
ГМКНорНик;D;04/02/14;000000;5330;455956
ГМКНорНик;D;05/02/14;000000;5439;354431
ГМКНорНик;D;06/02/14;000000;5514;384229
ГМКНорНик;D;07/02/14;000000;5603;452832
ГМКНорНик;D;10/02/14;000000;5579;279876
ГМКНорНик;D;11/02/14;000000;5561;355938
ГМКНорНик;D;12/02/14;000000;5593;182216
ГМКНорНик;D;13/02/14;000000;5578;274423
ГМКНорНик;D;14/02/14;000000;5694;363614
ГМКНорНик;D;17/02/14;000000;5760;268808
ГМКНорНик;D;18/02/14;000000;5814;342306
ГМКНорНик;D;19/02/14;000000;5835;462585
ГМКНорНик;D;20/02/14;000000;5832;440981
ГМКНорНик;D;21/02/14;000000;5899;326821
ГМКНорНик;D;24/02/14;000000;5946;306658
ГМКНорНик;D;25/02/14;000000;5910;370519
ГМКНорНик;D;26/02/14;000000;5865;429532
ГМКНорНик;D;27/02/14;000000;5870;543768
ГМКНорНик;D;28/02/14;000000;5980;513862
ГМКНорНик;D;03/03/14;000000;5699;1528760
ГМКНорНик;D;04/03/14;000000;5936;670924
ГМКНорНик;D;05/03/14;000000;5990;485302
ГМКНорНик;D;06/03/14;000000;6186;865043
ГМКНорНик;D;07/03/14;000000;6267;624263
ГМКНорНик;D;11/03/14;000000;6192;526493
ГМКНорНик;D;12/03/14;000000;5909;647977
ГМКНорНик;D;13/03/14;000000;5810;655125
ГМКНорНик;D;14/03/14;000000;5768;686896
ГМКНорНик;D;17/03/14;000000;5892;658496
ГМКНорНик;D;18/03/14;000000;6115;474079
ГМКНорНик;D;19/03/14;000000;6016;494021
ГМКНорНик;D;20/03/14;000000;5841;376006
ГМКНорНик;D;21/03/14;000000;5892;578822
ГМКНорНик;D;24/03/14;000000;5896;287403
ГМКНорНик;D;25/03/14;000000;6015;329290
ГМКНорНик;D;26/03/14;000000;5851;422260
ГМКНорНик;D;27/03/14;000000;5875;283442
